# Constructed from biom file
#OTU ID	AqFl2-01	AqFl2-02	AqFl2-03	AqFl2-04	AqFl2-05	AqFl2-06	AqFl2-07	AqFl2-08	AqFl2-09	AqFl2-10	AqFl2-11	AqFl2-12	AqFl2-13	AqFl2-14	AqFl2-15	AqFl2-16	AqFl2-17	AqFl2-18	AqFl2-19	AqFl2-20	AqFl2-21	AqFl2-22	AqFl2-23	AqFl2-24	AqFl2-25	AqFl2-26	AqFl2-27	AqFl2-28	AqFl2-29	AqFl2-30	AqFl2-31	AqFl2-32	AqFl2-33	AqFl2-34	AqFl2-35	AqFl2-36	AqFl2-37	AqFl2-38	AqFl2-39	AqFl2-40	AqFl2-41	AqFl2-42	AqFl2-43	AqFl2-44	AqFl2-45	AqFl2-46	AqFl2-47	AqFl2-48	AqFl2-49	AqFl2-50	AqFl2-51	AqFl2-52	AqFl2-53	AqFl2-54	AqFl2-55	AqFl2-56	AqFl2-57	AqFl2-58	AqFl2-59	AqFl2-60	AqFl2-61	AqFl2-62	AqFl2-63	AqFl2-64	AqFl2-65	AqFl2-66	AqFl2-67	AqFl2-68	AqFl2-69	AqFl2-70	AqFl2-71	AqFl2-72	AqFl2-EB1	AqFl2-EB2	AqFl2-EB3	AqFl2-EB4	AqFl2-LB1	AqFl2-LB2	AqFl2-M1	AqFl2-M2	taxonomy
47abf3dc9fce72201dcfde2645587753	0.000876188579678399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004456044305811955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004110766471093838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__cecorum
9c1ca8a3f3d760562994c7a5f494a2b3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013533020570191266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00034711676140061613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Tepidimicrobium; s__
6f39c95eee90df202511f1826de2a23b	0.0006770548115696719	0.0	0.0	0.0	0.0	0.0	0.00015436863229391788	0.0	0.0	0.00013939673382729818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045110068567304223	0.0	0.0	0.0	0.0	0.0	0.00021825523130507534	0.0	0.0005432814197754436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017045394014936026	0.0	0.0	0.0	0.0	0.0	0.0	0.0008096964261245438	0.0009777625094142674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003084604929584253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__pontis
22c729eec1916fe9c5df7db07f6044ea	0.0	0.0	0.0	0.0007343641630288442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00036630902301838634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015855608260771905	0.0	0.0010177007232944426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047988929065666714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Photobacterium; s__
d496fdd756b529f8bbc39f5420983d00	0.00040822422462289044	0.0	0.0	0.0005575727904478261	0.0013050872035540557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046962200889005384	0.0	0.0	0.00331253658111356	0.0	0.0	0.0	0.0	0.0	0.0015361346126577492	0.0	0.0	0.0	0.0	0.0024173933677404044	0.0	0.0	0.0	0.0	0.0	0.000509234776818066	0.0	0.0	0.0	0.0	0.001627109819065388	0.0	0.0008196993697176468	0.0	0.0	0.0	0.00014861785395818883	0.0	0.002211480744321233	0.0	0.0	0.0	0.0019181063800843422	0.0	0.000676398414396275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008580946932732106	0.0	0.0	2.692224854619858e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__thermopalmarium
da290102d523f70f1f4bca8db8525501	0.0	0.0	0.0	0.0	0.0016742027762764147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041292799428596937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__thermoamylovorans
14a7b97e66036cb22615e1a5ef098358	0.0019116841738437795	0.0	0.0	0.0	0.0	0.0	0.002634557991149532	0.0	0.0023015413751380923	0.0014475814666680964	0.0	0.0	0.0	0.0004136530578988932	0.0	0.0	0.0	0.0	0.0016963964427080655	0.0	0.0	0.0003162041824412672	0.0	0.0	0.002187838325514255	0.0	0.0	0.0	0.0	0.0	0.001682384074643289	0.0	0.0016117348786671495	0.0	0.0	0.0	0.0006088142778222488	0.0	0.0	0.0	0.0	0.0	0.0019851696152274187	0.0	0.0	0.0019419399583870008	0.0	0.0	0.0013529781499355472	0.0	0.0	0.0	0.0	0.0	0.0	0.000946721975161005	0.0013873657228175415	0.0	0.0	0.0	0.0	0.0008929140889087315	0.0	0.0	0.0	0.0	0.001985714423419863	0.0	0.0009953550099535502	0.0017589037316349757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium; s__
fee79542c18f5052aa73915d08692e78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024662499061752754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007275174376835845	0.0	0.0006157189424121695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039898016776629495	0.0	0.0	0.0	0.0	0.0	0.00041548147911406563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__asini
010a8c06224187483978fdd00dde545c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013870999702764292	0.0	0.0	4.2613485037340065e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__ginsengihumi
b5c7d0cf022ebbd7c8c61faa3d704d00	0.0	0.0	0.0	0.0	0.0	0.0	0.00025728105382319643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014689464715905752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.811856522839182e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__; s__
885403ad87096201aa7a0f2b3c248ef0	0.00073679494200229	0.0	0.0	0.0	0.0	0.0	0.0017186374395389524	0.0	0.0	0.0009864999624701102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010692438184341747	0.0	0.0	0.00026492782853187254	0.0	0.0	0.0012969144713099964	0.0	0.0	0.0	0.0	0.0	0.0010458063166701526	0.0	0.0007424846070264397	0.0	0.0	0.0	0.001138708186297169	0.0	0.0	0.0	0.0	0.0012738571286152619	0.001119090714466437	0.0	0.0	0.0016942435351233528	0.0	0.0	0.0008629230720061363	0.0	0.0	0.0	0.0	0.0007078588057635437	0.0	0.0	0.0007531413923866654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011374480677841933	0.0	0.0	0.0020578024049847103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
079f8fec5106be7cb03c39c52f2f42a1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.774458803915916e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.522697007468013e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.606503441988293e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__; s__
03affc658356d2d90695c9550f6fb9c2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001439366678661389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018109380659181456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015852571088873478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.228434047111875e-05	0.00054173328224304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022992205642287264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__aminovorans
83b7a1815cf9410b46dfac2a57ea4695	0.0008861452680838353	0.0	0.0	0.0	0.0	0.0	0.00072038695070495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003503884183808637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006638596618862709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009147350187812616	0.0	0.0	0.0004359457049440206	0.0	0.0	0.0	0.0025851896556383256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016324466006023958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
c6c855f3621dd7a4851b257382b4a76c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007739677625601507	0.0	0.0	0.0	0.0	0.0	0.0	2.2992205642287266e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
4c1b3c952baf6b64aa1695d792243e90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010146904630370813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013702554903646124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae
8d7d463a093acda1c63906af4a19f712	0.0003584407825957087	0.0	0.0	0.0	0.0	0.0	0.0002675722959761243	0.0	0.0	0.0001179510824692523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000318716907417879	0.0	0.0	3.4184235939596457e-05	0.0	0.0	0.00019171779141104295	0.0	0.0	0.0	0.0	0.0	0.00010912761565253767	0.0	0.0004165157551611735	0.0	0.0	0.0	0.0003495044928238836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003728679940767256	0.0	0.0	0.0	0.0	0.0	0.0	0.0005231884599573975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006843967187515061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae
4197d2e85ee5cbe039c696f851dbc353	0.0002787872753522179	0.0	0.0	0.0	0.0	0.0	0.0003704847175054029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella; s__paramesenteroides
2a0421eca9f2f78dd22d0594d68ad2d3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001747802395517401	0.0	0.0	0.0	0.0	0.0	0.0013194695055936485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005613908004346251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003308616025379031	0.0	0.0	0.00040622213415238286	0.0	0.0	0.0005539753054854209	0.0	0.0	0.0	0.0	0.0	0.0	0.0004359903832978313	0.0004624552409391805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006072815955118999	0.0	0.0	0.0004943324213091762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__oleronius
5e0731d74eed1a0ed13da406dc399b57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002673109546085437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000597609561752988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018489324847706352	0.0	0.0	0.00027741999405528583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033633543854404125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__
4c36a7f0302f382e1c79febd43cff83c	0.00015930701448698163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015421785842800596	0.0	0.0	5.1276353909394685e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002476964232636481	0.0	0.0	0.00018110731140869528	0.0	0.0	0.0	0.0	0.0	0.0	0.00011211181284801375	7.927804130385953e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001253120752643603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae
c1f61c385b8d087d08f3f8b3bd6d1599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021445651358045873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014528300274328494	0.0	0.0	0.0006428184770840852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae
7935ba63ca76eba2135d15fe9db5e1d2	0.0	0.0	0.0	0.0	0.0	0.0	0.0002264073273644129	0.0	0.0	0.0006112010637043074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013365547730427184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001364095195656721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003180998833633761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__; s__
c953d32e081d91efc46de96d24eed682	0.0016528102753024345	0.0	0.0	0.0	0.0	0.0	0.000658639497787383	0.0	0.0	0.0007505977975316055	0.0	0.0	0.0	0.00035097835215663664	0.0	0.0	0.0	0.0	0.0008739011977587004	0.0016975461541002014	5.469462169553327e-05	0.0004187568902600566	0.0	0.0	0.0019622879826777335	0.0	0.0	0.0	0.0	0.0	0.0015277866191355275	0.0	0.0020463600144875046	0.0	0.0	0.0	0.0007102833241259569	0.0	0.0	0.0	0.0	0.0	0.0016056518946692357	0.0	0.0	0.0007430892697909442	0.0	0.0	0.0012038309523048569	0.0	0.0	0.0	0.0	0.0	0.0	0.0020055557631700237	0.0015459218054252606	0.0	0.0	0.0	0.0	0.0	0.0012787293468385099	0.0	0.0	0.0	0.0011856450198089474	0.0	0.0	0.001218586899041225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
4195f9f4d5ff7d01f53aa0c19bbde7b2	0.0	0.0	0.0	0.0	0.0	0.0	0.0013687352063394052	0.0	0.0	0.0012438477787666605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009150259600061687	0.0	0.0	0.0	0.0	0.0	0.0013307470227354745	0.0	0.0	0.0	0.0	0.0	0.0008548329892782118	0.0	0.0009779065555957987	0.0	0.0	0.0	0.0008230267089078549	0.0	0.0	0.0	0.0	0.0	0.0008174227827407018	0.0004833963850357293	0.0	0.00128802140097097	0.0	0.0	0.0005220151917074158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011098925782540333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005783634242970475	0.0	0.0	0.001908353068309843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Ornithinibacillus; s__californiensis
6d8b412a12cd8ab30b8af21a9cdcc287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045110068567304223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002080649955414644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella; s__paramesenteroides
0047578698e5c89548a1dc2ce2a62d0c	0.0	0.0	0.0	0.00025838739069533405	0.0002504712814901723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029541050243418255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010633937769310012	0.0	0.0	0.0	0.0	0.0	0.0014848513569013996	0.0	0.0	0.0	0.0	0.0	0.0008022399798653495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__thermopalmarium
9bd00637f73c9ac2509cedc58c304c41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016916275712739083	0.0	0.0	0.0	0.0	0.0	0.00010912761565253767	0.0	9.054690329590728e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014459085607426188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Leucobacter; s__
a51d09a26f3cc864b6d7a9f0e5e52f3e	0.00013939363767610894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000514695632593101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.253071505680357e-05	0.0	0.0	0.0	0.0	0.0	0.00031577047997112957	0.0	0.0	0.0	0.0	0.0	0.0003001009430444786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005107315918631738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Lysinibacillus; s__boronitolerans
e9dc92b5b3d398884232708cfe783b77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004247152834581262	0.0	0.0	0.0	0.0035694174492743092	0.0005088503616472213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__
