""	"AqFl2-01"	"AqFl2-02"	"AqFl2-03"	"AqFl2-04"	"AqFl2-05"	"AqFl2-06"	"AqFl2-07"	"AqFl2-08"	"AqFl2-09"	"AqFl2-10"	"AqFl2-11"	"AqFl2-12"	"AqFl2-13"	"AqFl2-14"	"AqFl2-15"	"AqFl2-16"	"AqFl2-17"	"AqFl2-18"	"AqFl2-19"	"AqFl2-20"	"AqFl2-21"	"AqFl2-22"	"AqFl2-23"	"AqFl2-24"	"AqFl2-25"	"AqFl2-26"	"AqFl2-27"	"AqFl2-28"	"AqFl2-29"	"AqFl2-30"	"AqFl2-31"	"AqFl2-32"	"AqFl2-33"	"AqFl2-34"	"AqFl2-35"	"AqFl2-36"	"AqFl2-37"	"AqFl2-38"	"AqFl2-39"	"AqFl2-40"	"AqFl2-41"	"AqFl2-42"	"AqFl2-43"	"AqFl2-44"	"AqFl2-45"	"AqFl2-46"	"AqFl2-47"	"AqFl2-48"	"AqFl2-49"	"AqFl2-50"	"AqFl2-51"	"AqFl2-52"	"AqFl2-53"	"AqFl2-54"	"AqFl2-55"	"AqFl2-56"	"AqFl2-57"	"AqFl2-58"	"AqFl2-59"	"AqFl2-61"	"AqFl2-62"	"AqFl2-63"	"AqFl2-64"	"AqFl2-65"	"AqFl2-66"	"AqFl2-67"	"AqFl2-68"	"AqFl2-69"	"AqFl2-70"	"AqFl2-71"	"AqFl2-72"
"AqFl2-21"	0.924460431654676	0.895522388059702	1	0.954545454545455	0.961783439490446	0.977272727272727	0.937704918032787	0.951219512195122	0.880597014925373	0.927083333333333	0.951219512195122	0.9609375	0.75	0.817460317460317	0.878787878787879	0.871794871794872	0.886363636363636	0.942857142857143	0.932692307692308	0.870967741935484	0	0.841379310344828	0.928571428571429	0.915094339622642	0.934579439252336	0.796296296296296	0.98	0.956521739130435	0.970414201183432	0.95	0.931596091205212	0.878787878787879	0.93046357615894	0.852941176470588	0.941860465116279	0.9375	0.894977168949772	0.826086956521739	0.930232558139535	0.957746478873239	0.895833333333333	0.938461538461538	0.924764890282132	0.824324324324324	0.840909090909091	0.923529411764706	0.86046511627907	0.944444444444444	0.929078014184397	0.80327868852459	0.906976744186046	0.967479674796748	0.976744186046512	0.955414012738854	0.823529411764706	0.938461538461538	0.933753943217666	0.886792452830189	0.984615384615385	0.851851851851852	0.907079646017699	0.966666666666667	0.954545454545455	0.861111111111111	0.891891891891892	0.913978494623656	0.803030303030303	0.816326530612245	0.925081433224756	0.978723404255319	0.926829268292683
"AqFl2-22"	0.712903225806452	0.89873417721519	1	0.967741935483871	0.960474308300395	1	0.72289156626506	0.971223021582734	0.89937106918239	0.689102564102564	0.992957746478873	0.973568281938326	0.892857142857143	0.716494845360825	0.958083832335329	0.978723404255319	0.979452054794521	0.953586497890295	0.722713864306785	0.808139534883721	0.841379310344828	0	0.986013986013986	0.956310679611651	0.711370262390671	0.846153846153846	0.993333333333333	0.943722943722944	0.962121212121212	0.99290780141844	0.729970326409496	0.816326530612245	0.718181818181818	0.836601307189543	0.967567567567568	0.97972972972973	0.653543307086614	0.915492957746479	0.979020979020979	0.957983193277311	0.966216216216216	0.891696750902527	0.712209302325581	0.816455696202532	0.929078014184397	0.743935309973046	0.965277777777778	0.933070866141732	0.707395498392283	0.891025641025641	0.979166666666667	0.972850678733032	1	0.935483870967742	0.918918918918919	0.721264367816092	0.719298245614035	0.925675675675676	0.982456140350877	0.89041095890411	0.719557195571956	0.950617283950617	0.993103448275862	0.970802919708029	0.970802919708029	0.7	0.822368421052632	0.744186046511628	0.700906344410876	0.986301369863014	0.940639269406393
"AqFl2-23"	0.985294117647059	0.840909090909091	0.692307692307692	0.887096774193548	0.939393939393939	0.705882352941177	1	0.75	0.761904761904762	0.978571428571429	0.461538461538462	0.942307692307692	0.769230769230769	0.975609756097561	0.785714285714286	0.5	0.555555555555556	0.940677966101695	0.983606557377049	0.906666666666667	0.928571428571429	0.986013986013986	0	0.864197530864197	0.990506329113924	0.833333333333333	0.727272727272727	0.965811965811966	0.944055944055944	0.538461538461538	0.983333333333333	0.866666666666667	0.983050847457627	0.9	0.847457627118644	0.666666666666667	0.962085308056872	0.708333333333333	0.5625	0.931623931623932	0.695652173913043	0.966292134831461	0.980891719745223	0.857142857142857	0.833333333333333	0.985207100591716	0.818181818181818	0.957746478873239	0.981751824817518	0.780487804878049	0.666666666666667	0.927835051546392	0.5	0.93984962406015	0.806451612903226	0.99375	0.990384615384615	0.8	0.951923076923077	0.741935483870968	0.977168949771689	0.935483870967742	0.647058823529412	0.8	0.8	0.978102189781022	0.88	0.931034482758621	0.990131578947368	0.75	0.91
"AqFl2-24"	0.945121951219512	0.9	0.951807228915663	0.747747747747748	0.764705882352941	0.942528735632184	0.969444444444444	0.953488372093023	0.85981308411215	0.914634146341463	0.91566265060241	0.823529411764706	0.891304347826087	0.934782608695652	0.76530612244898	0.890243902439024	0.883720930232558	0.765822784810127	0.944444444444444	0.914285714285714	0.915094339622642	0.956310679611651	0.864197530864197	0	0.954301075268817	0.923076923076923	0.934782608695652	0.820987654320988	0.744318181818182	0.914634146341463	0.934659090909091	0.929203539823009	0.939828080229226	0.940677966101695	0.710280373831776	0.886363636363636	0.917602996254682	0.89010989010989	0.905882352941176	0.796296296296296	0.863636363636364	0.824074074074074	0.934426229508197	0.910569105691057	0.946236559139785	0.951776649746193	0.883720930232558	0.795580110497238	0.942424242424242	0.857142857142857	0.894117647058824	0.774647887323944	0.916666666666667	0.780346820809249	0.885416666666667	0.954666666666667	0.956639566395664	0.907216494845361	0.782312925170068	0.91	0.930909090909091	0.804733727810651	0.905882352941176	0.926829268292683	0.939759036144578	0.926380368098159	0.923076923076923	0.920529801324503	0.946927374301676	0.920454545454545	0.773972602739726
"AqFl2-25"	0.599022004889976	0.925925925925926	1	0.969014084507042	0.946987951807229	0.99685534591195	0.57957244655582	0.987220447284345	0.935975609756098	0.601918465227818	0.993650793650794	0.967005076142132	0.958860759493671	0.763157894736842	0.970414201183432	0.993670886075949	0.990625	0.958024691358025	0.62979683972912	0.837423312883436	0.934579439252336	0.711370262390671	0.990506329113924	0.954301075268817	0	0.920382165605096	0.990683229813665	0.944444444444444	0.950819672131147	0.993630573248408	0.590163934426229	0.895238095238095	0.601873536299766	0.9	0.96600566572238	0.984375	0.634920634920635	0.962025316455696	0.987341772151899	0.939698492462312	0.971698113207547	0.878787878787879	0.61036036036036	0.882352941176471	0.961661341853035	0.617710583153348	0.990625	0.937947494033413	0.638297872340426	0.93558282208589	0.990566037735849	0.963824289405685	0.996845425867508	0.934306569343066	0.943037974683544	0.648471615720524	0.602739726027397	0.959375	0.966921119592875	0.95	0.670918367346939	0.938118811881188	0.990536277602524	0.996815286624204	0.993610223642173	0.609638554216868	0.920489296636086	0.825301204819277	0.582159624413146	0.990595611285266	0.948186528497409
"AqFl2-26"	0.907749077490775	0.732142857142857	0.972222222222222	0.914634146341463	0.947368421052632	0.923076923076923	0.926421404682274	0.888888888888889	0.714285714285714	0.903225806451613	0.888888888888889	0.943089430894309	0.761904761904762	0.832	0.873015873015873	0.891891891891892	0.878048780487805	0.941605839416058	0.914473684210526	0.740740740740741	0.796296296296296	0.846153846153846	0.833333333333333	0.923076923076923	0.920382165605096	0	0.909090909090909	0.923664122137405	0.963636363636364	0.916666666666667	0.91304347826087	0.685185185185185	0.922558922558923	0.790322580645161	0.926829268292683	0.883720930232558	0.883177570093458	0.785714285714286	0.897435897435897	0.925925925925926	0.80952380952381	0.909090909090909	0.917197452229299	0.707692307692308	0.8	0.92603550295858	0.930232558139535	0.956521739130435	0.908759124087591	0.852459016393443	0.9	0.94017094017094	0.891891891891892	0.933774834437086	0.760869565217391	0.927899686520376	0.919354838709677	0.833333333333333	0.968	0.688888888888889	0.900900900900901	0.929577464788732	0.868421052631579	0.944444444444444	0.944444444444444	0.905109489051095	0.774193548387097	0.744444444444444	0.920792079207921	0.928571428571429	0.933884297520661
"AqFl2-27"	0.985611510791367	0.882352941176471	0.789473684210526	0.943661971830986	0.957142857142857	0.727272727272727	0.990131578947368	0.818181818181818	0.84	0.982578397212544	0.7	0.954954954954955	0.848484848484849	0.96875	0.903846153846154	0.772727272727273	0.72	0.968503937007874	0.980645161290323	0.939759036144578	0.98	0.993333333333333	0.727272727272727	0.934782608695652	0.990683229813665	0.909090909090909	0	1	0.973856209150327	0.684210526315789	0.986970684039088	0.903846153846154	0.976588628762542	0.849056603773585	0.942857142857143	0.785714285714286	0.967889908256881	0.911764705882353	0.681818181818182	0.96031746031746	0.838709677419355	0.967391304347826	0.984423676012461	0.888888888888889	0.866666666666667	0.982507288629738	0.896551724137931	0.986842105263158	0.982142857142857	0.88	0.8	0.952380952380952	0.65	0.957446808510638	0.837837837837838	0.987654320987654	0.990566037735849	0.864864864864865	0.973214285714286	0.875	0.986784140969163	0.962406015037594	0.84	0.956521739130435	0.956521739130435	0.985815602836879	0.892857142857143	0.935483870967742	0.983766233766234	0.76	0.963963963963964
"AqFl2-28"	0.940677966101695	0.936170212765957	1	0.833333333333333	0.810945273631841	1	0.944591029023747	0.991525423728814	0.944055944055944	0.933518005540166	0.991525423728814	0.838888888888889	0.968503937007874	0.948598130841122	0.897058823529412	0.974358974358974	0.975409836065574	0.769230769230769	0.929319371727749	0.941520467836257	0.956521739130435	0.943722943722944	0.965811965811966	0.820987654320988	0.944444444444444	0.923664122137405	1	0	0.820754716981132	0.991452991452991	0.928381962864722	0.951048951048951	0.938829787234043	0.973333333333333	0.840277777777778	0.984	0.94	0.96	0.983333333333333	0.821052631578947	0.959677419354839	0.800847457627119	0.939240506329114	0.941558441558442	0.984	0.942583732057416	0.949579831932773	0.777227722772277	0.941176470588235	0.935714285714286	0.983471074380165	0.812865497076023	0.983050847457627	0.823529411764706	0.953846153846154	0.931472081218274	0.946564885496183	0.977272727272727	0.783625730994152	0.946564885496183	0.940983606557377	0.796875	0.966101694915254	0.982608695652174	0.982608695652174	0.926345609065156	0.952702702702703	0.950819672131147	0.950904392764858	0.991869918699187	0.837988826815642
"AqFl2-29"	0.931398416886544	0.947368421052632	0.964539007092199	0.821428571428571	0.731132075471698	0.97972972972973	0.943488943488944	0.965277777777778	0.922619047619048	0.933161953727506	0.965277777777778	0.834146341463415	0.961290322580645	0.954918032786885	0.853503184713376	0.96551724137931	0.952702702702703	0.80188679245283	0.931873479318735	0.955445544554455	0.970414201183432	0.962121212121212	0.944055944055944	0.744318181818182	0.950819672131147	0.963636363636364	0.973856209150327	0.820754716981132	0	0.965034965034965	0.925742574257426	0.959537572254335	0.924812030075188	0.972067039106145	0.820359281437126	0.939189189189189	0.925925925925926	0.947368421052632	0.958904109589041	0.79047619047619	0.918367346938776	0.772549019607843	0.938534278959811	0.945355191256831	0.973856209150327	0.94170403587444	0.952702702702703	0.757847533632287	0.920634920634921	0.921686746987952	0.966216216216216	0.773684210526316	0.958333333333333	0.755760368663594	0.949367088607595	0.936320754716981	0.937799043062201	0.942307692307692	0.753926701570681	0.943396226415094	0.93030303030303	0.751196172248804	0.951724137931034	0.986206896551724	0.986206896551724	0.929319371727749	0.954802259887006	0.932692307692308	0.939172749391727	0.952380952380952	0.740740740740741
"AqFl2-30"	0.992619926199262	0.909090909090909	0.6	0.918032786885246	0.969924812030075	0.733333333333333	1	0.692307692307692	0.86046511627907	0.985663082437276	0.454545454545455	0.980952380952381	0.791666666666667	0.983471074380165	0.857142857142857	0.615384615384615	0.647058823529412	0.974789915966387	0.990131578947368	0.946666666666667	0.95	0.99290780141844	0.538461538461538	0.914634146341463	0.993630573248408	0.916666666666667	0.684210526315789	0.991452991452991	0.965034965034965	0	0.989966555183946	0.909090909090909	0.982876712328767	0.916666666666667	0.916666666666667	0.684210526315789	0.976303317535545	0.833333333333333	0.571428571428571	0.957264957264957	0.772727272727273	0.988826815642458	0.990445859872611	0.910714285714286	0.80952380952381	0.988095238095238	0.85	0.986013986013986	0.989010989010989	0.853658536585366	0.764705882352941	0.958762886597938	0.615384615384615	0.962406015037594	0.827586206896552	0.993690851735016	0.993548387096774	0.821428571428571	0.980769230769231	0.838709677419355	0.990867579908676	0.968	0.75	0.846153846153846	0.846153846153846	0.989051094890511	0.895833333333333	0.941176470588235	0.990033222591362	0.625	0.95049504950495
"AqFl2-31"	0.6025	0.908496732026144	0.993288590604027	0.926829268292683	0.923664122137405	0.996710526315789	0.635514018691589	0.986622073578595	0.912337662337662	0.605392156862745	0.99	0.937837837837838	0.956953642384106	0.764350453172205	0.949685534591195	0.990033222591362	0.983552631578947	0.934725848563969	0.630484988452656	0.837579617834395	0.931596091205212	0.729970326409496	0.983333333333333	0.934659090909091	0.590163934426229	0.91304347826087	0.986970684039088	0.928381962864722	0.925742574257426	0.989966555183946	0	0.882943143812709	0.605263157894737	0.895424836601307	0.942771084337349	0.976973684210526	0.601671309192201	0.953333333333333	0.983388704318937	0.920634920634921	0.960132890365448	0.858190709046455	0.61697247706422	0.877022653721683	0.959866220735786	0.615044247787611	0.983552631578947	0.9225	0.619164619164619	0.925806451612903	0.983443708609272	0.925	0.986666666666667	0.904392764857881	0.940397350993378	0.661504424778761	0.592941176470588	0.950657894736842	0.934782608695652	0.940789473684211	0.640750670241287	0.907894736842105	0.973154362416107	0.996666666666667	0.993311036789298	0.609876543209876	0.906451612903226	0.817610062893082	0.621495327102804	0.986842105263158	0.923076923076923
"AqFl2-32"	0.882783882783883	0.709677419354839	0.954545454545455	0.934782608695652	0.94375	0.9375	0.910891089108911	0.911111111111111	0.672131147540984	0.879003558718861	0.886363636363636	0.946969696969697	0.803921568627451	0.825757575757576	0.888888888888889	0.936170212765957	0.877551020408163	0.945205479452055	0.892156862745098	0.752808988764045	0.878787878787879	0.816326530612245	0.866666666666667	0.929203539823009	0.895238095238095	0.685185185185185	0.903846153846154	0.951048951048951	0.959537572254335	0.909090909090909	0.882943143812709	0	0.895973154362416	0.764705882352941	0.934065934065934	0.86	0.851851851851852	0.823529411764706	0.893617021276596	0.923076923076923	0.795918367346939	0.896373056994819	0.899053627760252	0.690140845070423	0.836734693877551	0.899408284023669	0.9	0.958823529411765	0.888086642599278	0.82089552238806	0.872340425531915	0.944444444444444	0.91304347826087	0.924050632911392	0.821428571428571	0.899686520376176	0.900958466453674	0.773584905660377	0.962406015037594	0.785714285714286	0.865470852017937	0.933774834437086	0.869565217391304	0.955555555555556	0.955555555555556	0.888489208633094	0.768115942028985	0.729166666666667	0.894736842105263	0.897959183673469	0.930232558139535
"AqFl2-33"	0.608040201005025	0.92483660130719	0.986254295532646	0.948484848484848	0.930946291560102	0.986486486486487	0.591240875912409	0.979452054794521	0.928571428571429	0.607407407407407	0.982935153583618	0.959785522788204	0.952702702702703	0.768292682926829	0.958860759493671	0.986440677966102	0.983277591973244	0.942257217847769	0.616470588235294	0.842443729903537	0.93046357615894	0.718181818181818	0.983050847457627	0.939828080229226	0.601873536299766	0.922558922558923	0.976588628762542	0.938829787234043	0.924812030075188	0.982876712328767	0.605263157894737	0.895973154362416	0	0.875	0.964071856287425	0.973154362416107	0.62707182320442	0.956081081081081	0.979661016949153	0.925333333333333	0.966442953020134	0.859259259259259	0.592941176470588	0.867549668874172	0.948453608247423	0.60762331838565	0.976430976430976	0.932330827067669	0.631449631449631	0.913907284768212	0.986577181208054	0.950549450549451	0.982993197278912	0.914507772020725	0.928571428571429	0.623853211009174	0.617715617715618	0.946308724832215	0.951219512195122	0.939799331103679	0.646900269541779	0.921052631578947	0.983108108108108	0.996610169491525	0.993197278911565	0.611940298507463	0.897689768976898	0.807073954983923	0.590361445783133	0.97979797979798	0.93972602739726
"AqFl2-34"	0.89247311827957	0.816901408450704	0.936170212765957	0.948453608247423	0.957831325301205	0.877551020408163	0.897689768976898	0.872340425531915	0.768115942028985	0.896193771626298	0.895833333333333	0.971223021582734	0.796296296296296	0.804511278195489	0.95	0.92	0.886792452830189	0.974025974025974	0.893548387096774	0.789473684210526	0.852941176470588	0.836601307189543	0.9	0.940677966101695	0.9	0.790322580645161	0.849056603773585	0.973333333333333	0.972067039106145	0.916666666666667	0.895424836601307	0.764705882352941	0.875	0	0.969387755102041	0.87037037037037	0.864864864864865	0.792452830188679	0.88	0.939597315436242	0.833333333333333	0.892857142857143	0.903726708074534	0.723684210526316	0.78	0.903790087463557	0.964912280701754	0.98314606741573	0.881720430107527	0.814285714285714	0.924528301886792	0.985185185185185	0.875	0.932515337423313	0.813559322033898	0.894080996884735	0.89873417721519	0.85	0.99290780141844	0.838709677419355	0.877729257641921	0.955696202531646	0.943396226415094	0.98	0.98	0.890070921985816	0.746478873239437	0.752475247524752	0.896103896103896	0.925925925925926	0.948148148148148
"AqFl2-35"	0.940789473684211	0.897727272727273	0.932203389830508	0.75	0.815286624203822	0.953846153846154	0.970326409495549	0.952380952380952	0.873563218390805	0.939297124600639	0.918032786885246	0.852941176470588	0.901408450704225	0.94478527607362	0.7875	0.883333333333333	0.875	0.804195804195804	0.946745562130177	0.92436974789916	0.941860465116279	0.967567567567568	0.847457627118644	0.710280373831776	0.96600566572238	0.926829268292683	0.942857142857143	0.840277777777778	0.820359281437126	0.916666666666667	0.942771084337349	0.934065934065934	0.964071856287425	0.969387755102041	0	0.878787878787879	0.918367346938776	0.867647058823529	0.904761904761905	0.787234042553192	0.865671641791045	0.855721393034826	0.954285714285714	0.910891089108911	0.957746478873239	0.962666666666667	0.892307692307692	0.838323353293413	0.948220064724919	0.857142857142857	0.870967741935484	0.770491803278688	0.919354838709677	0.785714285714286	0.893333333333333	0.963380281690141	0.965616045845272	0.891891891891892	0.7890625	0.881578947368421	0.937007874015748	0.797297297297297	0.904761904761905	0.933333333333333	0.933333333333333	0.948387096774194	0.926315789473684	0.930769230769231	0.952522255192878	0.924242424242424	0.75
"AqFl2-36"	0.978260869565217	0.86	0.789473684210526	0.897058823529412	0.942028985507246	0.782608695652174	0.986798679867987	0.7	0.791666666666667	0.971830985915493	0.631578947368421	0.945454545454545	0.8125	0.960629921259842	0.836734693877551	0.772727272727273	0.72	0.943548387096774	0.977346278317152	0.9	0.9375	0.97972972972973	0.666666666666667	0.886363636363636	0.984375	0.883720930232558	0.785714285714286	0.984	0.939189189189189	0.684210526315789	0.976973684210526	0.86	0.973154362416107	0.87037037037037	0.878787878787879	0	0.958333333333333	0.84375	0.681818181818182	0.926229508196721	0.714285714285714	0.956043956043956	0.974842767295597	0.870967741935484	0.827586206896552	0.976539589442815	0.857142857142857	0.973333333333333	0.974820143884892	0.782608695652174	0.695652173913043	0.932038834951456	0.714285714285714	0.934782608695652	0.735294117647059	0.981366459627329	0.980952380952381	0.764705882352941	0.954545454545455	0.846153846153846	0.973214285714286	0.938461538461538	0.739130434782609	0.909090909090909	0.909090909090909	0.978571428571429	0.892857142857143	0.9	0.977124183006536	0.76	0.925233644859813
"AqFl2-37"	0.620991253644315	0.887892376681614	0.980952380952381	0.923076923076923	0.936908517350158	0.986111111111111	0.664879356568365	0.966666666666667	0.888392857142857	0.627840909090909	0.976415094339623	0.941379310344828	0.914691943127962	0.692307692307692	0.921739130434783	0.961904761904762	0.962790697674419	0.923076923076923	0.614754098360656	0.797413793103448	0.894977168949772	0.653543307086614	0.962085308056872	0.917602996254682	0.634920634920635	0.883177570093458	0.967889908256881	0.94	0.925925925925926	0.976303317535545	0.601671309192201	0.851851851851852	0.62707182320442	0.864864864864865	0.918367346938776	0.958333333333333	0	0.909090909090909	0.967136150234742	0.908474576271186	0.944186046511628	0.852409638554217	0.660621761658031	0.808219178082192	0.933649289099526	0.656716417910448	0.957943925233645	0.925233644859813	0.604105571847507	0.887387387387387	0.967289719626168	0.936395759717314	0.976525821596244	0.899022801302932	0.911627906976744	0.692695214105793	0.649076517150396	0.931192660550459	0.933797909407665	0.902325581395349	0.633116883116883	0.92483660130719	0.976744186046512	0.971291866028708	0.971291866028708	0.62536023054755	0.839449541284404	0.765957446808511	0.634146341463415	0.967441860465116	0.918727915194346
"AqFl2-38"	0.952205882352941	0.8	0.869565217391304	0.916666666666667	0.950704225352113	0.892857142857143	0.966666666666667	0.791666666666667	0.755102040816326	0.942652329749104	0.84	0.965217391304348	0.67741935483871	0.884297520661157	0.8	0.636363636363636	0.75	0.928	0.954098360655738	0.848101265822785	0.826086956521739	0.915492957746479	0.708333333333333	0.89010989010989	0.962025316455696	0.785714285714286	0.911764705882353	0.96	0.947368421052632	0.833333333333333	0.953333333333333	0.823529411764706	0.956081081081081	0.792452830188679	0.867647058823529	0.84375	0.909090909090909	0	0.857142857142857	0.919354838709677	0.741935483870968	0.945355191256831	0.952229299363057	0.80327868852459	0.766666666666667	0.96165191740413	0.870967741935484	0.946308724832215	0.941176470588235	0.770833333333333	0.862068965517241	0.953703703703704	0.846153846153846	0.920863309352518	0.85	0.968847352024922	0.961538461538462	0.846153846153846	0.955752212389381	0.628571428571429	0.926267281105991	0.947761194029851	0.896551724137931	0.772727272727273	0.772727272727273	0.9375	0.75	0.879120879120879	0.963934426229508	0.866666666666667	0.897196261682243
"AqFl2-39"	0.989051094890511	0.893617021276596	0.714285714285714	0.923076923076923	0.955555555555556	0.722222222222222	0.993333333333333	0.764705882352941	0.847826086956522	0.97864768683274	0.5	0.972222222222222	0.821428571428571	0.975806451612903	0.869565217391304	0.705882352941177	0.65	0.967213114754098	0.986970684039088	0.935897435897436	0.930232558139535	0.979020979020979	0.5625	0.905882352941176	0.987341772151899	0.897435897435897	0.681818181818182	0.983333333333333	0.958904109589041	0.571428571428571	0.983388704318937	0.893617021276596	0.979661016949153	0.88	0.904761904761905	0.681818181818182	0.967136150234742	0.857142857142857	0	0.95	0.76	0.983516483516483	0.984177215189873	0.898305084745763	0.84	0.979228486646884	0.875	0.986394557823129	0.985507246376812	0.866666666666667	0.75	0.96039603960396	0.533333333333333	0.955882352941177	0.8125	0.987460815047022	0.983922829581994	0.766666666666667	0.981481481481482	0.857142857142857	0.981900452488688	0.9609375	0.736842105263158	0.882352941176471	0.882352941176471	0.985559566787004	0.903846153846154	0.919540229885057	0.983498349834984	0.761904761904762	0.942307692307692
"AqFl2-40"	0.923295454545455	0.9	0.96551724137931	0.788732394366197	0.791044776119403	0.958333333333333	0.939632545931758	0.966386554621849	0.908450704225352	0.91340782122905	0.957627118644068	0.789772727272727	0.9453125	0.94954128440367	0.867647058823529	0.957983193277311	0.951219512195122	0.774193548387097	0.918848167539267	0.924418604651163	0.957746478873239	0.957983193277311	0.931623931623932	0.796296296296296	0.939698492462312	0.925925925925926	0.96031746031746	0.821052631578947	0.79047619047619	0.957264957264957	0.920634920634921	0.923076923076923	0.925333333333333	0.939597315436242	0.787234042553192	0.926229508196721	0.908474576271186	0.919354838709677	0.95	0	0.900826446280992	0.799163179916318	0.920918367346939	0.908496732026144	0.934959349593496	0.930455635491607	0.942622950819672	0.769607843137255	0.92090395480226	0.891304347826087	0.959016393442623	0.803468208092486	0.94017094017094	0.773869346733668	0.914728682170543	0.93483709273183	0.933673469387755	0.930769230769231	0.767441860465116	0.924242424242424	0.924342105263158	0.769633507853403	0.95	0.991666666666667	0.983193277310924	0.924157303370786	0.94	0.923076923076923	0.940568475452196	0.959349593495935	0.752941176470588
"AqFl2-41"	0.95970695970696	0.770833333333333	0.863636363636364	0.867647058823529	0.911764705882353	0.846153846153846	0.983552631578947	0.88	0.695652173913043	0.953736654804271	0.727272727272727	0.917431192660551	0.823529411764706	0.936507936507937	0.82	0.84	0.740740740740741	0.91869918699187	0.96078431372549	0.831168831168831	0.895833333333333	0.966216216216216	0.695652173913043	0.863636363636364	0.971698113207547	0.80952380952381	0.838709677419355	0.959677419354839	0.918367346938776	0.772727272727273	0.960132890365448	0.795918367346939	0.966442953020134	0.833333333333333	0.865671641791045	0.714285714285714	0.944186046511628	0.741935483870968	0.76	0.900826446280992	0	0.927374301675978	0.962025316455696	0.819672131147541	0.838709677419355	0.967647058823529	0.827586206896552	0.945945945945946	0.952554744525547	0.791666666666667	0.72	0.912621359223301	0.791666666666667	0.896296296296296	0.75	0.96875	0.96474358974359	0.777777777777778	0.936363636363636	0.794871794871795	0.950226244343891	0.897637795275591	0.807692307692308	0.916666666666667	0.916666666666667	0.964028776978417	0.87719298245614	0.877777777777778	0.963815789473684	0.821428571428571	0.89622641509434
"AqFl2-42"	0.853403141361257	0.913265306122449	0.99438202247191	0.873170731707317	0.76734693877551	0.983425414364641	0.865196078431373	0.983240223463687	0.902564102564103	0.857142857142857	0.983240223463687	0.817391304347826	0.945652173913043	0.870588235294118	0.907692307692308	0.983333333333333	0.972677595628415	0.814049586776859	0.845965770171149	0.865116279069767	0.938461538461538	0.891696750902527	0.966292134831461	0.824074074074074	0.878787878787879	0.909090909090909	0.967391304347826	0.800847457627119	0.772549019607843	0.988826815642458	0.858190709046455	0.896373056994819	0.859259259259259	0.892857142857143	0.855721393034826	0.956043956043956	0.852409638554217	0.945355191256831	0.983516483516483	0.799163179916318	0.927374301675978	0	0.860520094562648	0.858585858585859	0.961748633879781	0.877777777777778	0.955555555555556	0.784313725490196	0.857512953367876	0.907216494845361	0.972375690607735	0.848484848484849	0.971910112359551	0.747933884297521	0.924324324324324	0.869158878504673	0.861575178997613	0.941176470588235	0.806167400881057	0.930851063829787	0.837349397590361	0.780082987551867	0.954802259887006	0.994413407821229	0.994413407821229	0.857881136950904	0.931372549019608	0.876651982378855	0.875299760191847	0.978142076502732	0.826839826839827
"AqFl2-43"	0.626794258373206	0.919504643962848	0.996815286624204	0.951428571428571	0.929095354523227	0.996865203761755	0.62929061784897	0.987261146496815	0.919753086419753	0.596153846153846	0.990476190476191	0.94300518134715	0.952380952380952	0.763848396501458	0.958208955223881	0.987301587301587	0.984326018808777	0.937185929648241	0.624434389140271	0.841463414634146	0.924764890282132	0.712209302325581	0.980891719745223	0.934426229508197	0.61036036036036	0.917197452229299	0.984423676012461	0.939240506329114	0.938534278959811	0.990445859872611	0.61697247706422	0.899053627760252	0.592941176470588	0.903726708074534	0.954285714285714	0.974842767295597	0.660621761658031	0.952229299363057	0.984177215189873	0.920918367346939	0.962025316455696	0.860520094562648	0	0.872274143302181	0.961783439490446	0.584988962472406	0.977917981072555	0.920096852300242	0.616306954436451	0.91588785046729	0.981012658227848	0.936507936507937	0.987301587301587	0.921375921375921	0.936507936507937	0.646288209606987	0.609977324263039	0.95625	0.951030927835051	0.933544303797468	0.668367346938776	0.916876574307305	0.980952380952381	0.993630573248408	0.990415335463259	0.617224880382775	0.910769230769231	0.822289156626506	0.618721461187215	0.987460815047022	0.928947368421053
"AqFl2-44"	0.856115107913669	0.743243243243243	0.927272727272727	0.89	0.935672514619883	0.915254237288136	0.886363636363636	0.912280701754386	0.694444444444444	0.849122807017544	0.892857142857143	0.929577464788732	0.806451612903226	0.782608695652174	0.879518072289157	0.913793103448276	0.866666666666667	0.943037974683544	0.868167202572347	0.747474747474748	0.824324324324324	0.816455696202532	0.857142857142857	0.910569105691057	0.882352941176471	0.707692307692308	0.888888888888889	0.941558441558442	0.945355191256831	0.910714285714286	0.877022653721683	0.690140845070423	0.867549668874172	0.723684210526316	0.910891089108911	0.870967741935484	0.808219178082192	0.80327868852459	0.898305084745763	0.908496732026144	0.819672131147541	0.858585858585859	0.872274143302181	0	0.852459016393443	0.874269005847953	0.96969696969697	0.956043956043956	0.861702127659574	0.789473684210526	0.918032786885246	0.934306569343066	0.875	0.904191616766467	0.784615384615385	0.890243902439024	0.877358490566038	0.835820895522388	0.951388888888889	0.734375	0.823008849557522	0.932515337423313	0.916666666666667	0.983050847457627	0.983050847457627	0.85	0.759493670886076	0.726415094339623	0.870550161812298	0.919354838709677	0.905797101449275
