""	"AqFl2-01"	"AqFl2-02"	"AqFl2-03"	"AqFl2-04"	"AqFl2-05"	"AqFl2-06"	"AqFl2-07"	"AqFl2-08"	"AqFl2-09"	"AqFl2-10"	"AqFl2-11"	"AqFl2-12"	"AqFl2-13"	"AqFl2-14"	"AqFl2-15"	"AqFl2-16"	"AqFl2-17"	"AqFl2-18"	"AqFl2-19"	"AqFl2-20"	"AqFl2-21"	"AqFl2-22"	"AqFl2-23"	"AqFl2-24"	"AqFl2-25"	"AqFl2-26"	"AqFl2-27"	"AqFl2-28"	"AqFl2-29"	"AqFl2-30"	"AqFl2-31"	"AqFl2-32"	"AqFl2-33"	"AqFl2-34"	"AqFl2-35"	"AqFl2-36"	"AqFl2-37"	"AqFl2-38"	"AqFl2-39"	"AqFl2-40"	"AqFl2-41"	"AqFl2-42"	"AqFl2-43"	"AqFl2-44"	"AqFl2-45"	"AqFl2-46"	"AqFl2-47"	"AqFl2-48"	"AqFl2-49"	"AqFl2-50"	"AqFl2-51"	"AqFl2-52"	"AqFl2-53"	"AqFl2-54"	"AqFl2-55"	"AqFl2-56"	"AqFl2-57"	"AqFl2-58"	"AqFl2-59"	"AqFl2-60"	"AqFl2-61"	"AqFl2-62"	"AqFl2-63"	"AqFl2-64"	"AqFl2-65"	"AqFl2-66"	"AqFl2-67"	"AqFl2-68"	"AqFl2-69"	"AqFl2-70"	"AqFl2-71"	"AqFl2-72"
"AqFl2-11"	36.7726389377041	21.888699323259	13.8546729770167	33.8084248824475	23.6732737791331	9.99458522534951	30.811135543136	12.2322028004636	14.0432701322672	39.0288508843574	0	33.6908295586833	14.1933958326493	29.3798509237503	24.4058814198296	14.1086426602368	12.7335073262967	34.4495614067815	35.4105080076218	21.4153537299063	26.840317675477	31.7653196677868	8.35750784746821	30.8030851951922	29.5312799529828	16.6397239126115	6.53923880797517	27.5883133624593	28.2576500915289	15.031668343594	36.2654681530208	25.2587194215636	21.196866562325	15.2233224898511	33.7374862157296	13.4463245081664	28.857932783763	17.2259803417873	6.32056651295511	28.4746103056464	23.4684537103132	38.4895081354064	33.5965276166397	15.7799979123248	11.3709869208018	22.8383072002483	21.2907370012921	30.684534307239	34.0344982173425	15.6629804797578	21.818250963976	34.9633462037037	10.410977851478	27.2140863597042	16.2733509334948	34.1678994399463	35.440821692046	19.3081652449687	32.1423344243313	15.4559031037152	16.9918952186802	35.1782569003596	32.1102548627807	15.3594754723805	27.3868253235299	24.9142103299698	29.9425814725202	18.721349635521	22.8289030242425	34.186766134027	11.7825759838999	33.3386748606357
"AqFl2-12"	16.9045771084666	20.5001835476915	38.2860349777632	25.0735322530818	16.7183548518364	37.3852022162227	36.4982139839552	39.5996272120777	24.7975539087942	18.2698398433858	33.6908295586833	0	34.4648735788208	24.2547086371445	22.3178713270534	43.1277855530385	33.3095431635296	13.7010990232419	17.1104513760921	20.504084234641	30.3753317746291	27.1517006991647	33.9145069437704	19.7304671722973	29.2309408434194	24.2444503894846	32.7907952097165	25.9144851609363	24.6830652113069	32.9287232629396	17.3059490277125	14.8988828740789	25.1098728501707	36.6566393800652	17.4288866257205	23.2321370604341	25.4285942362014	40.3939300979512	38.6330783429573	19.258577970453	13.1529596881428	11.3838423899581	19.1816356980832	25.02477425433	40.7143984454827	25.8587427649065	20.8267951537579	17.7350761871244	19.1565624672145	21.9877758359099	17.1420961372901	9.68332064918504	38.5368718637204	24.7265433731671	24.2746567603409	20.2575527565231	19.9606166293041	19.3902028485325	10.2215694487386	23.0046874320108	31.801403427777	17.2128964502485	6.77573636354018	20.2832228642984	33.7664391974315	27.1298743577333	23.7667431751589	36.3556932864431	18.0882708558198	20.0434094125293	33.8011394573444	15.9169909837469
"AqFl2-13"	35.1377576869266	21.7709172561468	17.8314598520746	33.8852254215334	26.7255110209081	17.0168834114599	31.8632853288516	15.8246630379656	13.4218611845907	37.3391231468022	14.1933958326493	34.4648735788208	0	24.9069244728806	19.4662867002869	12.5489039942605	12.1702929661419	31.3228770604701	34.3838070662293	20.8259266962409	23.1872695439608	27.5540860690596	11.8026253015805	27.6298184697803	29.7468481290893	19.85358149538	16.2387472407206	29.5463483268893	27.4202362417165	18.4765565940774	35.0737151122382	25.7872891459933	21.8995393466637	18.9470104686477	30.0600047690682	14.1298272112457	22.2393580156366	12.2720315995216	15.3157049570851	29.4060584077553	26.5544070500833	37.8141820737919	32.0449467800733	15.6047507580734	15.5601029252075	23.2666582656124	18.2385258316167	27.3472128227388	31.0674105190854	16.4359596516544	24.6134638388224	34.0387675372105	16.9499429612864	26.5924373750419	20.6442303290639	34.2777268097032	34.5038317355481	21.73469433357	32.0020115354284	17.8147970798968	10.4574288094113	31.6411336763378	33.5405512215861	19.9828063143047	25.6085174712228	21.1697777137398	24.9750591942267	10.1211287249952	23.3252819921073	34.3760806197815	12.6559040614147	30.377409388008
"AqFl2-14"	19.8405174693705	16.6596135274989	36.113157084891	37.9275831595525	27.9003354226675	35.7545498798849	20.370159574485	34.1098046344052	21.4201268686069	18.987247318679	29.3798509237503	24.2547086371445	24.9069244728806	0	24.9789350515577	34.9347185883677	23.0662367012757	21.8289202040802	18.8924599519611	19.1391045982004	11.3542366780419	5.44783738035513	31.2224896045838	29.3665660313522	14.3443976473708	17.7640597734883	28.5647371597785	17.4954910944359	33.640751340479	34.6659957565262	19.6618748936515	18.0621666919196	23.4102134197344	34.9632933852406	27.9504201450536	22.7041080961825	22.7866144482295	33.4850821928314	34.2025417016578	32.3194727810958	18.948929500385	26.7351096489074	14.8888394619626	22.5271548470401	35.583231553253	16.7525960467258	15.3273614163508	15.6194447947403	21.6789447720551	21.3786666702012	18.6762225635872	23.4993388436141	36.2888669294531	34.2545041149023	28.1842817221792	16.8704123927618	15.9304711721535	16.4362690957919	22.8853868384294	22.7818241261587	19.1607064244841	11.720402298859	23.8627550124719	19.8001528052386	17.3237236805014	12.9303770623986	9.54368149495378	28.3950895072307	16.1548419736435	18.1170224761926	29.1306552326251	27.1870704201469
"AqFl2-15"	27.3776241580825	21.2364307057659	25.2573865841884	20.6514246369337	17.9514580889739	25.508920770412	39.1043738760398	27.2526171117959	16.8825712420108	30.0161514468209	24.4058814198296	22.3178713270534	19.4662867002869	24.9789350515577	0	27.546525191145	23.1748317001791	17.6902325970197	27.6229517343842	20.0894219144069	28.5942577549173	28.7947705184163	20.2709266809615	11.8320703877462	33.4967637996299	24.4729514858828	24.9629630848824	30.7145671578166	15.5496286418608	20.2797711192433	27.90146817212	21.1786412015056	22.1143983807107	26.8102769456971	12.8653475529212	12.8425729688027	15.6231873387626	24.3337792306006	27.2315230648597	16.9172945957212	20.7700635888396	25.5065935965658	27.5076131518276	18.7828682874939	28.3140733839425	26.3619958759824	14.1213962025886	19.443497599812	22.2679112715477	14.6900688393612	21.1237946069198	20.5792495338093	26.1003582200863	15.8680276919897	19.8276389797009	30.8326611795286	29.9548547593438	21.4247756261552	19.445495105384	16.2538472133704	20.7414477826169	24.4899419205543	22.1913094209018	19.7446654973512	31.1945730828292	22.6360830174847	23.1146822376146	20.6086306277431	21.8586741874987	30.3554701817752	20.53548287653	14.0547794544558
"AqFl2-16"	45.4259364217334	30.3187228412134	16.1585183603928	40.0834208799011	33.3286443200568	14.8381522756369	37.8448476548602	13.4835473419617	21.8713712774469	47.6513718230758	14.1086426602368	43.1277855530385	12.5489039942605	34.9347185883677	27.546525191145	0	14.9396309260552	40.6279365132146	44.4734736152289	30.4111302594585	31.0229712949531	37.110077344497	12.1392988688107	35.6535375567714	37.5565545333122	27.0162357670059	16.7843995264415	35.6076828605566	33.4601375545923	20.2022487445241	45.2091064747928	35.1483852896749	29.9765044619587	21.189750878043	38.8487790792674	21.2645668823383	32.3347279409539	12.4171210391008	11.5140850858499	36.2617261806515	34.3601911594151	47.3910387905248	42.1554918884776	24.0260576171769	12.5685273743775	31.5961448866321	26.782019669213	36.1963500551365	41.1898033711688	23.6621298957805	31.9864295258244	42.9260085525917	13.9076594039172	32.9949123827075	26.7171170132645	43.840522461309	44.3365623054178	29.6479427902815	40.3779350325867	23.776142478995	17.8764810196717	42.0175779052173	42.0099427178636	26.4906859804503	30.6544332797501	28.4261401101299	35.3193282245338	16.6390114636095	32.8068459958003	43.8551383212042	14.4042348941127	39.1691291611767
"AqFl2-17"	35.5532024920798	20.0098207406622	21.2893596144044	37.7793789414656	27.1885089755619	18.876157678546	27.3597774938593	17.7784195692623	15.8369195127213	36.9348262838689	12.7335073262967	33.3095431635296	12.1702929661419	23.0662367012757	23.1748317001791	14.9396309260552	0	31.4886347101141	34.3776080574936	22.7912125848729	18.3345483942861	25.0904557040436	15.1076233618591	30.8542602174185	26.2435655587876	16.3418313847475	13.7707447345737	22.7723405287849	31.3174972173737	22.9802499829829	35.2905061316582	25.4321729881183	25.148856110643	23.7450905321094	32.7787952891343	15.5538777681516	28.136324849557	19.2982253396315	16.2644444955853	32.3209091394936	23.7259740738117	38.2617464962834	31.6385400767219	18.7138108168312	19.2188211277508	23.1711006202334	16.8143339626235	25.2211464420086	33.6583382135125	17.0208473959056	20.6054606122871	33.1017552508429	19.8821506811588	31.5744889697091	23.1943094710865	32.9130939649305	33.0719392744533	19.0366807850985	30.8530545623264	17.2086827850928	9.6416165713365	30.4329667132506	32.1696181369237	16.484702447321	17.8068254290434	15.8799655096632	25.4823844302119	19.0512135720217	23.067306022564	33.4220700476245	15.1078651286862	32.6330091510018
"AqFl2-18"	19.4812294307582	22.3600313970483	37.0400073420119	24.7056758832433	20.6445245610556	37.8405690893584	37.1267101261988	38.1961070226526	24.8765246114577	20.5890914538705	34.4495614067815	13.7010990232419	31.3228770604701	21.8289202040802	17.6902325970197	40.6279365132146	31.4886347101141	0	20.3169675635355	23.0444822854544	28.4529674797777	24.7798154502185	33.3933430450944	17.6762805057095	30.3899126712326	26.7597706479996	33.295186143762	26.3898848279751	22.6378807327246	32.5140194801684	20.7873951230425	19.9474195110999	26.3670057040317	37.4164311320851	13.3302374161753	22.77658054685	20.8582949134503	36.9797089232696	38.7867268864108	20.6729561681795	18.3164492131162	15.6909394928436	21.4640576557099	26.3465468502448	39.9744917809735	27.1718500274398	16.8526774882551	12.9067687745181	17.9917897720927	21.1343805030437	21.2330598676682	11.1373231248407	38.2688979173621	24.4045574256474	27.5320181336042	23.8599878125041	21.8537396380696	21.9703863635765	10.2859675330281	22.1372615201719	27.9464872219362	15.402126817787	14.362103535381	23.3380552691028	31.2563444446006	23.0683789728645	20.5052380876467	32.2230087183277	21.453703806352	23.4188803533965	31.5427862380744	13.4458575460409
"AqFl2-19"	6.70466917776668	20.862564319007	40.0368380279235	30.8297840546362	23.9273009569875	39.5190570949069	28.9300818813678	40.359036036679	25.2653716683565	8.1853377867749	35.4105080076218	17.1104513760921	34.3838070662293	18.8924599519611	27.6229517343842	44.4734736152289	34.3776080574936	20.3169675635355	0	18.1137922079081	28.0693752363771	20.68842765123	36.4286940352529	27.1893389581587	20.7182872340034	23.4428210970167	34.1931571047029	26.3311624161632	30.5344975396804	35.8366803063314	6.13597066304922	14.8563160006279	20.1416775900609	36.0976054356639	24.7889668942553	26.5649399820278	21.9644121140246	40.4922729503878	40.0825693131328	25.7928491355538	17.5613725886388	16.1437914623393	7.68680365965554	24.4105587482063	41.0578907753247	18.0934584027748	23.5134969087391	21.9304180061854	12.5935747911191	24.239592567932	20.7473975735628	18.7596366663107	40.3697922755247	29.8304453134163	26.2387917125445	9.20390919934637	9.06413057373284	19.7497818590704	18.1954206234237	25.7411753352719	31.3866935629642	13.1702482879845	16.6978549105283	23.3121326776427	33.487091693574	28.0211104145145	15.8983811432524	35.3470360021212	15.8267484916903	9.10289018597125	35.4988477265917	23.437135972957
"AqFl2-20"	19.0989833745021	12.441265363953	27.5094603225508	27.5266425030535	16.9043648653505	25.1800180819022	27.8812040932797	27.4008585005724	11.5819793236	22.2244054139008	21.4153537299063	20.504084234641	20.8259266962409	19.1391045982004	20.0894219144069	30.4111302594585	22.7912125848729	23.0444822854544	18.1137922079081	0	23.190544031532	22.2409489429704	21.7506306134308	21.86719528612	21.7653547461293	12.6262379563654	21.8338601237106	24.8774839413948	24.5508818319878	23.3734943728635	18.598764684113	9.3597386365279	12.7612657170803	22.2988652653264	23.1065154200107	14.5482221100221	18.2805895937572	27.5767355645851	25.7213465106398	21.0349101761801	14.393697709904	22.5945267923199	17.1907320467295	9.15668066262384	26.9697949221222	14.2477043856237	17.8779288281653	22.1284820005132	18.7814123363263	14.5403713623889	14.6946295395075	22.4009512631283	26.4369906198718	21.85782489168	13.303433982447	18.9756267829351	20.5343994745523	12.5576854905235	21.4567720200761	17.1047520983039	21.0778660822873	20.5183050018558	19.4245136411154	13.1762949622798	29.03612539061	23.6417177141854	18.1280920429746	23.2871383688599	8.66018004537096	19.4088022970329	23.5730346870057	22.2633916138804
