""	"AqFl2-01"	"AqFl2-02"	"AqFl2-03"	"AqFl2-04"	"AqFl2-05"	"AqFl2-06"	"AqFl2-07"	"AqFl2-08"	"AqFl2-09"	"AqFl2-10"	"AqFl2-11"	"AqFl2-12"	"AqFl2-13"	"AqFl2-14"	"AqFl2-15"	"AqFl2-16"	"AqFl2-17"	"AqFl2-18"	"AqFl2-19"	"AqFl2-20"	"AqFl2-21"	"AqFl2-22"	"AqFl2-23"	"AqFl2-24"	"AqFl2-25"	"AqFl2-26"	"AqFl2-27"	"AqFl2-28"	"AqFl2-29"	"AqFl2-30"	"AqFl2-31"	"AqFl2-32"	"AqFl2-33"	"AqFl2-34"	"AqFl2-35"	"AqFl2-36"	"AqFl2-37"	"AqFl2-38"	"AqFl2-39"	"AqFl2-40"	"AqFl2-42"	"AqFl2-43"	"AqFl2-44"	"AqFl2-45"	"AqFl2-46"	"AqFl2-47"	"AqFl2-48"	"AqFl2-49"	"AqFl2-50"	"AqFl2-51"	"AqFl2-52"	"AqFl2-53"	"AqFl2-54"	"AqFl2-55"	"AqFl2-56"	"AqFl2-57"	"AqFl2-58"	"AqFl2-59"	"AqFl2-61"	"AqFl2-62"	"AqFl2-63"	"AqFl2-64"	"AqFl2-65"	"AqFl2-66"	"AqFl2-67"	"AqFl2-68"	"AqFl2-69"	"AqFl2-70"	"AqFl2-71"	"AqFl2-72"
"AqFl2-21"	0.763774108943567	0.608225845158435	0.927304486734997	0.835271471548586	0.840787671616797	0.78469117015134	0.766574744975085	0.801516895546354	0.673232600575315	0.784462202453136	0.783225632379196	0.824686262681773	0.60701026859818	0.664371837534297	0.786284778553831	0.820704987196996	0.795524917596328	0.850916450103852	0.782350579069363	0.620580185926583	0	0.648368153157389	0.741926451675604	0.805766109673666	0.770717102529758	0.508645868122261	0.774028743796398	0.824704833572039	0.838377183856014	0.797798926311811	0.770736711709361	0.587490327551412	0.808984993022974	0.645760407364868	0.83186858983672	0.759018981710942	0.765416885594823	0.58649111424523	0.753365392060754	0.814684086516782	0.787497767159219	0.789896755914445	0.52670216215427	0.587913688125402	0.796876779465502	0.770999565682522	0.855343487551289	0.790062258003232	0.702260349616759	0.766747005420176	0.823552721016521	0.732767577682437	0.793213199311053	0.673312119234232	0.798399356314926	0.775767459941764	0.688093938564892	0.853499122157771	0.651498981002662	0.755807110277187	0.83625643551073	0.752631832791296	0.851588103990797	0.818303669529469	0.795895629114422	0.633377323944744	0.632458207081419	0.785220777899168	0.796926422945047	0.791091635963007
"AqFl2-22"	0.574720349103715	0.714641261369132	0.965191921066763	0.776884430155814	0.749174369619917	0.865225268318971	0.505785787208287	0.877391697968234	0.732240956025845	0.527182985747166	0.803034069053781	0.735441262748217	0.684661227362048	0.544345200475734	0.792841088453503	0.912770261178624	0.812151045820521	0.760284494779973	0.592160928066571	0.570991403499534	0.648368153157389	0	0.837993421211533	0.721978495634531	0.560719912369571	0.697389960310082	0.835452933899375	0.752640995383144	0.784764051902624	0.866101724722922	0.568537781812837	0.625728269801965	0.569250540529914	0.591779477819523	0.775744155257422	0.725229618840223	0.603441687427251	0.796971095818399	0.857026082946867	0.762473685483219	0.678475527152876	0.611275990339174	0.659171564241998	0.767111595476226	0.537473825976297	0.837825969503407	0.774414551084342	0.595694403545044	0.626593725324414	0.849161700217188	0.759510778774508	0.873450898378716	0.734346679131755	0.761794885310955	0.60024081943385	0.548369217389018	0.683724769431651	0.750057694402029	0.696939044461875	0.540358859926528	0.762239106041395	0.842262402958668	0.87592808595466	0.889936754936542	0.574009115795051	0.669961512908419	0.588109114744395	0.583625873234361	0.854046781884254	0.7423495247802
"AqFl2-23"	0.832942738152516	0.610879973099547	0.562039780921243	0.692642900799544	0.781024614775009	0.506641219225977	0.898305254622572	0.50021531412837	0.620375424937654	0.897931318175531	0.375604797725892	0.806868596802794	0.498346184363842	0.798844085100523	0.471048228059234	0.499160120348709	0.517247337313039	0.826982151453038	0.863653180042385	0.696874712681769	0.741926451675604	0.837993421211533	0	0.754335802114875	0.898097624381219	0.578924453930474	0.490898535405405	0.898152513790522	0.80041959005178	0.296156757142874	0.863910533725373	0.637462348490605	0.863847721192623	0.622477354171313	0.667896053659464	0.543046535817594	0.834502152398051	0.568212829686582	0.416033480161641	0.750846482232213	0.873415206900993	0.906585056519878	0.539959407010189	0.546043037282142	0.868491425913283	0.478559290585341	0.836833874420682	0.887959839410603	0.60941592749363	0.454232931593372	0.764213566672534	0.42718008219233	0.776345037548416	0.536903646529107	0.878160674689549	0.896908091795708	0.651900037904135	0.826474986227905	0.609907425397036	0.900794451013575	0.809777662985028	0.40122635609868	0.816140347726341	0.658647360424581	0.892148418818513	0.633137076157206	0.723682882958264	0.874853107439425	0.521524828964785	0.719266394432953
"AqFl2-24"	0.709552629984519	0.762716842899678	0.911245624101757	0.618587666734007	0.53672715972029	0.814052609861814	0.761080167959958	0.82901431794643	0.775290503774948	0.763118939586031	0.708980087303707	0.613991140498675	0.6946549897622	0.689247783726682	0.643748575697685	0.853779245753529	0.73959273958562	0.567219259406305	0.724850410314659	0.704754572771318	0.805766109673666	0.721978495634531	0.754335802114875	0	0.761456152052238	0.722742628460397	0.773267795796132	0.586667289806923	0.582655847983312	0.798762827732155	0.739487447840381	0.72458530251516	0.727970445543373	0.721875978793281	0.567902663938055	0.638776449355784	0.76672640656371	0.808837886783603	0.809369921774005	0.620053082858801	0.667504876609891	0.775794888071614	0.737179678551167	0.814767773239431	0.756042706814392	0.763056645643668	0.635306789186887	0.743597706703604	0.6287655145945	0.778381967558022	0.574585691681903	0.786683944514022	0.633129272559154	0.779475057323467	0.73489132670994	0.749549137414351	0.684122364787917	0.566039803152932	0.728540861650758	0.765404991826728	0.598903146396049	0.742362800933804	0.866491297465803	0.875252530113347	0.767848364001656	0.785220205973118	0.686070390597636	0.76014078651675	0.820058068637043	0.568080552548561
"AqFl2-25"	0.46586339711255	0.79511209799101	0.976688874241519	0.779101951963465	0.705724744700344	0.890832541338365	0.463615984866577	0.918229408895374	0.794160355504009	0.444474627676021	0.866076948491126	0.773183318555784	0.787816965501779	0.59686774982613	0.828990882736402	0.937133728230101	0.862396612586545	0.742925610213	0.46453995851389	0.672089086646082	0.770717102529758	0.560719912369571	0.898097624381219	0.761456152052238	0	0.77206634468595	0.849961376279143	0.764542170379974	0.76685825530324	0.905951230736313	0.449287697358568	0.762015515317199	0.476239465590106	0.722932391169712	0.791468395173197	0.806050338259924	0.533940947407259	0.860496515737994	0.914358403619944	0.749235122377383	0.637406441893207	0.438123866130958	0.747860926677778	0.847130634010207	0.480507252419765	0.883882723613505	0.732543502281356	0.49559240270831	0.693417913751389	0.893050256607443	0.756795383014993	0.903606643832657	0.718719765915192	0.798736114059184	0.456794042311957	0.433683742409788	0.750433815555637	0.748918718737966	0.782273507254192	0.485473185114862	0.740035928387759	0.881506512695034	0.925328216485379	0.931944150900054	0.505455022948498	0.75683696534132	0.667576753070962	0.458575738458157	0.895127283349333	0.751760926379036
"AqFl2-26"	0.725934135931368	0.45012891658905	0.837415041599312	0.699241175795087	0.769227087405547	0.637868237647321	0.771287106011116	0.656486270166165	0.541092948191939	0.786117031212207	0.583482621713982	0.76150094452477	0.440224099123007	0.597540561112263	0.644331693232088	0.739550537265251	0.653211052670314	0.756134416285225	0.752777054184829	0.501293237378336	0.508645868122261	0.697389960310082	0.578924453930474	0.722742628460397	0.77206634468595	0	0.664239891352884	0.820577823183219	0.769783209089595	0.639621096063143	0.747321190946246	0.423226678596087	0.786135452247182	0.551677201234788	0.696335990853793	0.634029545063056	0.724129450225261	0.51704536381825	0.653685110680522	0.719950402118885	0.762272062097287	0.794227246435269	0.375128682054075	0.524035405020283	0.777994246923883	0.622301814108184	0.776737342335746	0.764633705142534	0.591403865673959	0.609226650455363	0.724984953762426	0.606685623283211	0.705089191587436	0.518909307525987	0.774362467655653	0.783534874767935	0.562627735381286	0.767947606812247	0.504496460235114	0.761127949891587	0.754844586806204	0.542864121570566	0.871265314984098	0.76244123747641	0.780801990865694	0.521120047425495	0.54405590403716	0.770850410573954	0.648324278540452	0.678676620024326
"AqFl2-27"	0.819740199266505	0.651829207298827	0.732286211347497	0.715539549660594	0.746389761721957	0.509207922823346	0.874898039459137	0.605258863906184	0.546029580690325	0.864357870510258	0.595115827751738	0.790894562788524	0.611192783553004	0.794227255810262	0.5575714851112	0.578961668654421	0.57530541127493	0.818088267958282	0.81628018989718	0.689910408013429	0.774028743796398	0.835452933899375	0.490898535405405	0.773267795796132	0.849961376279143	0.664239891352884	0	0.86936515200513	0.800474928403577	0.541708655056702	0.823408758120623	0.688045490347563	0.819690551300503	0.678414312028689	0.701518677806569	0.60138548691286	0.814412000113992	0.685044985228726	0.636457575131324	0.751466123418804	0.813262729751819	0.858930385475837	0.61356174220556	0.631605145862837	0.845983942799723	0.546044618790238	0.814689896942264	0.841510531732387	0.612725010824455	0.543350233354586	0.727215072514588	0.607151089431291	0.748784422673174	0.53988694513901	0.829899756737561	0.857531742649616	0.628889165442413	0.770995245231087	0.666299922903585	0.863416214465776	0.778322202125427	0.638716156472897	0.894474654801717	0.78910535199453	0.851945676566706	0.7013045876793	0.690717555576267	0.850830432742101	0.517492977720395	0.733390982050763
"AqFl2-28"	0.753304631143474	0.854094438673373	0.965525448769083	0.638853364835426	0.60880350444667	0.922544964685778	0.753336451488377	0.920377124083153	0.875916376019578	0.776205758477698	0.859557073856897	0.642788599590795	0.814932543090595	0.753080432621433	0.746039361505012	0.944392410772086	0.87425408418888	0.562636463234443	0.760463233026369	0.806551643663797	0.824704833572039	0.752640995383144	0.898152513790522	0.586667289806923	0.764542170379974	0.820577823183219	0.86936515200513	0	0.614235877317347	0.932381320056037	0.779108403794244	0.824082588219879	0.745732226391813	0.820679001960339	0.694959603399766	0.793533898457087	0.779320565674902	0.863766835201184	0.90151954593128	0.677737845798361	0.667946007140596	0.768223555316732	0.839925689301115	0.890109554627101	0.783244977938168	0.860081999749459	0.637659016579377	0.74989785039265	0.748096934473119	0.914075939240134	0.645749209250364	0.890613240715885	0.652615859364351	0.87491040090236	0.769193311901632	0.750187650473187	0.801996783810492	0.569757258280785	0.790137260862977	0.781017003995434	0.619236527947621	0.894289874518784	0.878939591893943	0.919333995918653	0.775004739414577	0.823045970664575	0.772906229741248	0.775708446178048	0.882336553836903	0.651537996640028
"AqFl2-29"	0.701679723589925	0.798967012713378	0.856981657071104	0.581145362660979	0.569420832615592	0.834334735425041	0.755641275525867	0.786924193006645	0.764295176777745	0.757130793165072	0.808230575955415	0.626585844070208	0.772565728042334	0.752756338325748	0.661764113372944	0.877990025416961	0.801930950858221	0.571699304066749	0.715771499904196	0.738921099553855	0.838377183856014	0.784764051902624	0.80041959005178	0.582655847983312	0.76685825530324	0.769783209089595	0.800474928403577	0.614235877317347	0	0.82508849142801	0.756815250064027	0.777120659782937	0.697027494159228	0.770067677304722	0.524673242145115	0.716583907870457	0.679179497717178	0.77560376995376	0.830775411050568	0.543478027185525	0.616685514569904	0.756179183195616	0.749836636136609	0.817352486686623	0.742480617338723	0.773347687688167	0.577262512587223	0.713168750925633	0.714049951011071	0.854968222624706	0.618991887743692	0.823599689692186	0.520028354788489	0.779715388563233	0.740365213229292	0.74467960906791	0.735520207557424	0.607877838145215	0.72393418666724	0.787315155971285	0.5878289467882	0.831011503671637	0.923856145600823	0.864156971059209	0.729004414400261	0.725994939035258	0.72989454077217	0.744906466744985	0.76594147427272	0.562705265041613
"AqFl2-30"	0.859715426402694	0.648817796366719	0.584512911131252	0.713631567047668	0.813467605649123	0.462769263132305	0.910898251614809	0.436136493643669	0.652036196163965	0.914775164044839	0.419741653130642	0.846512601362796	0.530778669125795	0.82246528746226	0.547674109176651	0.541670214279441	0.581041765400649	0.861761279555746	0.881374142915457	0.740494070451354	0.797798926311811	0.866101724722922	0.296156757142874	0.798762827732155	0.905951230736313	0.639621096063143	0.541708655056702	0.932381320056037	0.82508849142801	0	0.887152934575911	0.672770903658523	0.879519596440423	0.665216346049787	0.724389538828247	0.558215569812643	0.856639426521682	0.631919650101194	0.464797871473061	0.777731364764745	0.895626006715109	0.922742073699347	0.612378640298391	0.469826729713044	0.884812963317017	0.576803879889387	0.861758895054471	0.906154342807893	0.652661458181094	0.476115898800169	0.803785161472273	0.448415547702507	0.810572769938668	0.570348248570643	0.889264526519953	0.913828112879068	0.651062763933615	0.853722725597009	0.66094089299868	0.922800500873107	0.835034479259668	0.469481709278545	0.874739796482869	0.73194935647596	0.904528944442552	0.679184783773113	0.739291757915041	0.88622540309855	0.52362649760096	0.75221102346545
"AqFl2-31"	0.462001572721904	0.776891265676047	0.945209956897741	0.7677658677865	0.700058914199204	0.86986671943031	0.484977463907262	0.889278193235146	0.753000206493199	0.433819581813547	0.838335904661521	0.780630686385314	0.762874832335889	0.602842991940387	0.800298002137007	0.906849800548203	0.831413081030356	0.734455350152811	0.422263497246725	0.645855604297836	0.770736711709361	0.568537781812837	0.863910533725373	0.739487447840381	0.449287697358568	0.747321190946246	0.823408758120623	0.779108403794244	0.756815250064027	0.887152934575911	0	0.724712749135444	0.42731535632089	0.709524417225479	0.776723550470286	0.800523808502831	0.498126273008743	0.835112078806906	0.88445676194373	0.727021902890489	0.651700189917322	0.460048271036719	0.712349422258207	0.825179499175542	0.417687437656855	0.844755600051292	0.709666405267536	0.469206909871757	0.670541013263871	0.865744488121025	0.734201235818284	0.880007165563614	0.706488384183578	0.771372169971873	0.448646201034806	0.454403811174165	0.735200615119337	0.738970961088597	0.751876554452438	0.478176557801996	0.724624477874748	0.852057706169441	0.926018735842823	0.926892504539904	0.439811516041887	0.743791030879488	0.641944558772791	0.42360472334641	0.856178715455236	0.742139166109239
"AqFl2-32"	0.71719605181206	0.497411211338192	0.851637206659113	0.708392009753696	0.771504376940534	0.700284948103457	0.7585274558866	0.687903102071754	0.528643904999126	0.761884800834587	0.667053497830032	0.768103760548352	0.498913011716795	0.581918255316814	0.702761430965206	0.778188345484975	0.678973908041517	0.781941581387413	0.756177025438763	0.534763907939079	0.587490327551412	0.625728269801965	0.637462348490605	0.72458530251516	0.762015515317199	0.423226678596087	0.688045490347563	0.824082588219879	0.777120659782937	0.672770903658523	0.724712749135444	0	0.759820429102566	0.525689416063412	0.706721737271638	0.600434238459996	0.708717850369524	0.554836859046768	0.685458315753303	0.733823575290865	0.755872671647794	0.792269347319053	0.447782108954289	0.60438917190461	0.735999274298725	0.689411071262124	0.79570041042263	0.761966695084826	0.610929686927326	0.662526987191527	0.717919808938927	0.661752230366622	0.719169247618753	0.555636963796782	0.754058790615422	0.763099256024456	0.576024592581708	0.775206319316194	0.551062490482984	0.750030572719399	0.757416589806594	0.626045792582104	0.882804728668065	0.804197623438223	0.75071566018208	0.575464075006415	0.564971770658304	0.73519116985743	0.680219992551206	0.667243956848791
"AqFl2-33"	0.459000478978866	0.798747585296325	0.931593887723837	0.739482745651028	0.639406344736287	0.86649326171864	0.454332244144959	0.88172335457399	0.775772213929662	0.43087772129607	0.839291119348404	0.75676801072284	0.77523552694043	0.625928333566904	0.796169502451908	0.902281270369154	0.843025396599319	0.702298155903287	0.435077553648127	0.685196780910019	0.808984993022974	0.569250540529914	0.863847721192623	0.727970445543373	0.476239465590106	0.786135452247182	0.819690551300503	0.745732226391813	0.697027494159228	0.879519596440423	0.42731535632089	0.759820429102566	0	0.70631567934758	0.774325827322765	0.780195677316481	0.504769814129241	0.838667473683752	0.876481098154127	0.71576680999446	0.64977737780382	0.395970237799936	0.726970740003444	0.82859826374192	0.37289749647163	0.860994892329471	0.728657298315285	0.448844713441655	0.680216636924726	0.886157485681036	0.743720173014542	0.872746893468418	0.664494297611371	0.782861273209517	0.393451956123699	0.423190300411268	0.743255756082322	0.705822319469683	0.767137554885636	0.476980946378793	0.689941289355261	0.870085076019568	0.938716098462787	0.941781348161861	0.425779679719794	0.730870488213779	0.678804066993336	0.40248192013698	0.857041614330017	0.732865943615557
"AqFl2-34"	0.640512497924847	0.583019483726452	0.788293456517243	0.72296332738341	0.712924762096205	0.630354267073062	0.704714466077138	0.67532938762416	0.588487586761557	0.736602435993044	0.572693176713081	0.79557120656304	0.395191403685205	0.554293954155829	0.69126194936049	0.761956086556578	0.578829734004131	0.777447744862392	0.690485077548502	0.546200528182463	0.645760407364868	0.591779477819523	0.622477354171313	0.721875978793281	0.722932391169712	0.551677201234788	0.678414312028689	0.820679001960339	0.770067677304722	0.665216346049787	0.709524417225479	0.525689416063412	0.70631567934758	0	0.771603769780865	0.575953806606664	0.668454857213373	0.58435566860115	0.656175270307087	0.738031679914791	0.766059127627264	0.747201528815037	0.484012158293291	0.581311469872095	0.708884316557569	0.717120083371057	0.81413445159657	0.712990044128521	0.48518683260084	0.673809840319998	0.757253498642534	0.668293143488405	0.713998691612295	0.557620064378059	0.716225909677554	0.704729311772476	0.519006788270261	0.768241969029591	0.447460802596955	0.686380890349353	0.793426274668788	0.708251817148479	0.836531284311712	0.859836775039617	0.717734993880568	0.495122189603863	0.498319008099219	0.70658381556119	0.677433540536737	0.721742069892992
"AqFl2-35"	0.730952063812174	0.756806907514436	0.819825338152904	0.545496599139255	0.608832311375343	0.780561971001379	0.799601783568748	0.741339320292096	0.708787790682438	0.795229615225336	0.689082474961445	0.599696317747693	0.717812042061268	0.758715530389545	0.4670668422269	0.804701269977662	0.676072910282374	0.573826137480834	0.742892719378922	0.656914521241568	0.83186858983672	0.775744155257422	0.667896053659464	0.567902663938055	0.791468395173197	0.696335990853793	0.701518677806569	0.694959603399766	0.524673242145115	0.724389538828247	0.776723550470286	0.706721737271638	0.774325827322765	0.771603769780865	0	0.603396970080103	0.759163024882508	0.803387828008595	0.753215784940373	0.546640697886187	0.645700502197781	0.79032701846375	0.716298699127171	0.778327292985793	0.785656795522633	0.669488490365639	0.576624180159388	0.748454494489616	0.673149028212354	0.704094495296634	0.517442413361359	0.745082078799728	0.540579637152843	0.749493006613824	0.760139835148198	0.786153709365994	0.674570561461218	0.604560253203303	0.720343395016581	0.824060188390127	0.612146679769344	0.649892756215311	0.869005849810039	0.760134277929912	0.775063845052917	0.764130011597252	0.737391776238061	0.787670491125199	0.764323075864003	0.521981134229798
"AqFl2-36"	0.761859392221829	0.647732089567002	0.740665622956882	0.645869961809661	0.673991967045416	0.630881882957125	0.806785655435651	0.586820725168812	0.613631864003391	0.811219367211936	0.439582191864866	0.741875417535112	0.432827717390424	0.675540300592964	0.582001015611559	0.681696162692503	0.502203997532062	0.685460407414492	0.786477318513135	0.649585627376734	0.759018981710942	0.725229618840223	0.543046535817594	0.638776449355784	0.806050338259924	0.634029545063056	0.60138548691286	0.793533898457087	0.716583907870457	0.558215569812643	0.800523808502831	0.600434238459996	0.780195677316481	0.575953806606664	0.603396970080103	0	0.787557778665676	0.635778544614637	0.600925724233284	0.679156022431977	0.793643904444449	0.80960096128963	0.596709456663951	0.614850462651916	0.797045211009484	0.610528445823554	0.753342482323376	0.788546957357525	0.505601850382491	0.630886872533589	0.723948145720611	0.582971527938301	0.696035574455768	0.593385391235809	0.786262599183587	0.815169287762024	0.464378354387332	0.727763041860565	0.532282479535988	0.835077143236714	0.749029420356481	0.621721969048017	0.736827196858964	0.765099706853019	0.810569749067525	0.65890664263706	0.614600528830353	0.808126882447996	0.6154581300755	0.646593660075652
"AqFl2-37"	0.509342903536988	0.74656239758727	0.899576809224799	0.687567538148379	0.696811096520208	0.841682497553768	0.508598443333069	0.827783396761305	0.718884768893849	0.500690514882692	0.833440128593848	0.790449166498396	0.748383335300529	0.584241921572079	0.750174522558849	0.881637478570696	0.835350943431078	0.736929121480635	0.518558233675505	0.629935782325096	0.765416885594823	0.603441687427251	0.834502152398051	0.76672640656371	0.533940947407259	0.724129450225261	0.814412000113992	0.779320565674902	0.679179497717178	0.856639426521682	0.498126273008743	0.708717850369524	0.504769814129241	0.668454857213373	0.759163024882508	0.787557778665676	0	0.760693500888538	0.849663421365586	0.681950196709678	0.644294333281356	0.548483713498403	0.664961088490177	0.802010415604616	0.492702151033367	0.815690171482049	0.699121896904036	0.441410476348626	0.637691270632416	0.861573454964285	0.726733388616844	0.845768360881443	0.664639526296878	0.721140012307697	0.53648929584383	0.530018075998376	0.737329643668773	0.747156505643151	0.696651850151238	0.55202848461527	0.727139917666545	0.846252197595985	0.943514094321424	0.905237716482144	0.516046216740349	0.6238830852901	0.66143402960661	0.536762755642038	0.812144947245203	0.721388570066331
"AqFl2-38"	0.80040635650735	0.581823496190755	0.683587794475821	0.728393797961056	0.819252579023217	0.671341587759916	0.856132846447872	0.554368254496255	0.58234977211799	0.870402560647133	0.634021158747822	0.856141089527027	0.489424664472391	0.681665551586529	0.682502566673548	0.612868275707908	0.687315681791731	0.835436242886697	0.833028222315152	0.64619620266331	0.58649111424523	0.796971095818399	0.568212829686582	0.808837886783603	0.860496515737994	0.51704536381825	0.685044985228726	0.863766835201184	0.77560376995376	0.631919650101194	0.835112078806906	0.554836859046768	0.838667473683752	0.58435566860115	0.803387828008595	0.635778544614637	0.760693500888538	0	0.572183744478644	0.77947692409779	0.856444710537287	0.875702262687281	0.476157520801156	0.504129758985939	0.837609156430958	0.620405580384519	0.843258926733948	0.829277509434666	0.644981421264885	0.711751240574422	0.822310339996178	0.520326055613329	0.769408299085785	0.571577074565122	0.848275835923052	0.866114228279577	0.637040047521631	0.836704163513542	0.447198641218065	0.83075618594048	0.848009862989324	0.676594251083765	0.837176492452263	0.788349161961078	0.83631646794197	0.514603586044606	0.641034345145326	0.84415367051332	0.571646333435233	0.766616782359805
"AqFl2-39"	0.851785585670409	0.685349526202101	0.603597144787695	0.769935788913697	0.812531895985507	0.575451148607798	0.908055479304954	0.62466661235126	0.682429836572639	0.914046701376075	0.458740512153365	0.844246228086763	0.556288874804616	0.822366302425563	0.603026037765034	0.460157622524554	0.589777350910885	0.872145870064429	0.881190537361896	0.754767216865435	0.753365392060754	0.857026082946867	0.416033480161641	0.809369921774005	0.914358403619944	0.653685110680522	0.636457575131324	0.90151954593128	0.830775411050568	0.464797871473061	0.88445676194373	0.685458315753303	0.876481098154127	0.656175270307087	0.753215784940373	0.600925724233284	0.849663421365586	0.572183744478644	0	0.785001589677935	0.900281374381546	0.917552129851402	0.621835339254011	0.506116764291716	0.873268371599679	0.611326551220196	0.881609419460362	0.900354444254182	0.669026184019621	0.588569253837558	0.79986307559375	0.35273478371099	0.807617120545871	0.58757629861551	0.889185334142779	0.90591129358949	0.680866185410895	0.866920617975465	0.670424653320851	0.91580682457983	0.839650133770514	0.484976002725816	0.802110705431888	0.795035215881021	0.902437837620593	0.672610647226897	0.752604656273922	0.889592596591148	0.63595026620494	0.773429603263203
"AqFl2-40"	0.704234938651541	0.758095579455768	0.872414221466176	0.570585021296235	0.578509690876207	0.791899372094881	0.742199788960289	0.79785856000809	0.757070505537062	0.755028804963704	0.756102464090603	0.627811073970925	0.739161221164576	0.752210247806622	0.602895707231201	0.837618967101571	0.780322325714797	0.540238086732643	0.706302884407278	0.709163583031564	0.814684086516782	0.762473685483219	0.750846482232213	0.620053082858801	0.749235122377383	0.719950402118885	0.751466123418804	0.677737845798361	0.543478027185525	0.777731364764745	0.727021902890489	0.733823575290865	0.71576680999446	0.738031679914791	0.546640697886187	0.679156022431977	0.681950196709678	0.77947692409779	0.785001589677935	0	0.594522020106941	0.752931189645599	0.715206240789784	0.78176653667977	0.733112190747597	0.74956919157429	0.574263459706629	0.718786862044481	0.662544837764557	0.812287433209244	0.57586235123434	0.775801816625581	0.505749430280693	0.749241929095322	0.722078916346484	0.743707942362798	0.665871695595565	0.557986309849113	0.700733870587889	0.782796319939223	0.553665136215199	0.773670857181929	0.932571602021517	0.88007404320596	0.745589497047563	0.738731123210772	0.726265789813357	0.757251925233505	0.792882945004578	0.51892123420382
"AqFl2-42"	0.644674551403447	0.801617138009269	0.96454701647395	0.662569165813236	0.630129197415752	0.8859938811516	0.653167861653659	0.896209506184749	0.785848451190626	0.677006607559233	0.877571645407751	0.628505334309525	0.803148782943032	0.725003269023472	0.751150709772538	0.937454800416141	0.877381593735088	0.621936665267583	0.629152003288849	0.666068242214954	0.787497767159219	0.678475527152876	0.873415206900993	0.667504876609891	0.637406441893207	0.762272062097287	0.813262729751819	0.667946007140596	0.616685514569904	0.895626006715109	0.651700189917322	0.755872671647794	0.64977737780382	0.766059127627264	0.645700502197781	0.793643904444449	0.644294333281356	0.856444710537287	0.900281374381546	0.594522020106941	0	0.634974299001668	0.749431400076665	0.854106576009931	0.690848478585241	0.844045202791756	0.57948602228617	0.628938608933503	0.738641942358934	0.888015323815188	0.65625232463609	0.884900984925105	0.600348437453475	0.818144049288924	0.6401730325928	0.64052001166951	0.760461171264937	0.603622282713175	0.790135541309044	0.68350346623385	0.575828752009677	0.848918701366797	0.937674406199265	0.909515305942048	0.673704269733476	0.754890057934416	0.72777761459842	0.684181008333252	0.863790728182104	0.634196374863989
"AqFl2-43"	0.498091891202021	0.810169611870652	0.971757436976774	0.78351291890025	0.716220343941157	0.909442129808219	0.460647222259682	0.920555964123033	0.802432398692922	0.416052490064457	0.875010068985857	0.770420622063345	0.810638218091649	0.64994937912729	0.842513882955264	0.940555627089425	0.86639054705224	0.747864258988579	0.414091266657583	0.701840379590019	0.789896755914445	0.611275990339174	0.906585056519878	0.775794888071614	0.438123866130958	0.794227246435269	0.858930385475837	0.768223555316732	0.756179183195616	0.922742073699347	0.460048271036719	0.792269347319053	0.395970237799936	0.747201528815037	0.79032701846375	0.80960096128963	0.548483713498403	0.875702262687281	0.917552129851402	0.752931189645599	0.634974299001668	0	0.756169032632541	0.870492713054198	0.425884330065358	0.880140590201745	0.742756759460833	0.434839707313991	0.724791510292236	0.903453036325885	0.770250327280331	0.915800884322115	0.692941103163514	0.816617114131778	0.415421839093475	0.414839738186503	0.755591709222035	0.720023371455445	0.79269987864908	0.473868980636845	0.744066099046418	0.891929248850979	0.923224455425335	0.926700068782584	0.465779154272691	0.772160112915935	0.706681468154714	0.47342568005649	0.888054970203671	0.761594158532509
"AqFl2-44"	0.664673724015415	0.451149024533649	0.77701695478845	0.69690380913705	0.74078274094903	0.648101239973881	0.724980961179356	0.611999700611367	0.494878155220039	0.745202535157044	0.606073530126052	0.779677690182336	0.430032676456229	0.576090184167962	0.593945260668991	0.705128492448997	0.647248975046241	0.778102614293756	0.723585512069417	0.472050049957187	0.52670216215427	0.659171564241998	0.539959407010189	0.737179678551167	0.747860926677778	0.375128682054075	0.61356174220556	0.839925689301115	0.749836636136609	0.612378640298391	0.712349422258207	0.447782108954289	0.726970740003444	0.484012158293291	0.716298699127171	0.596709456663951	0.664961088490177	0.476157520801156	0.621835339254011	0.715206240789784	0.749431400076665	0.756169032632541	0	0.504998752596698	0.735782495058441	0.611897949856002	0.781646692717194	0.746512116549222	0.534974368773734	0.671487002552411	0.738625422092249	0.582364421422713	0.675649740351054	0.501041042601179	0.731667432989277	0.768287448805668	0.572018058589779	0.796627437102934	0.447589219191608	0.731628191950021	0.782908431409	0.615618998518087	0.892097105786557	0.78912668781347	0.755817266273126	0.441498295047463	0.495563365492299	0.743519470586523	0.610661778502778	0.681126813481199
