""	"AqFl2-01"	"AqFl2-02"	"AqFl2-03"	"AqFl2-04"	"AqFl2-05"	"AqFl2-06"	"AqFl2-07"	"AqFl2-08"	"AqFl2-09"	"AqFl2-10"	"AqFl2-11"	"AqFl2-12"	"AqFl2-13"	"AqFl2-14"	"AqFl2-15"	"AqFl2-16"	"AqFl2-17"	"AqFl2-18"	"AqFl2-19"	"AqFl2-20"	"AqFl2-21"	"AqFl2-22"	"AqFl2-23"	"AqFl2-24"	"AqFl2-25"	"AqFl2-26"	"AqFl2-27"	"AqFl2-28"	"AqFl2-29"	"AqFl2-30"	"AqFl2-31"	"AqFl2-32"	"AqFl2-33"	"AqFl2-34"	"AqFl2-35"	"AqFl2-36"	"AqFl2-37"	"AqFl2-38"	"AqFl2-39"	"AqFl2-40"	"AqFl2-41"	"AqFl2-42"	"AqFl2-43"	"AqFl2-44"	"AqFl2-45"	"AqFl2-46"	"AqFl2-47"	"AqFl2-48"	"AqFl2-49"	"AqFl2-50"	"AqFl2-51"	"AqFl2-52"	"AqFl2-53"	"AqFl2-54"	"AqFl2-55"	"AqFl2-56"	"AqFl2-57"	"AqFl2-58"	"AqFl2-59"	"AqFl2-60"	"AqFl2-61"	"AqFl2-62"	"AqFl2-63"	"AqFl2-64"	"AqFl2-65"	"AqFl2-66"	"AqFl2-67"	"AqFl2-68"	"AqFl2-69"	"AqFl2-70"	"AqFl2-71"	"AqFl2-72"
"AqFl2-11"	3.02374531829378	1.11465686259857	0.555679326535871	2.25920958272666	2.02706804554123	0.679145822165073	3.12551473019423	0.592056291409368	0.904600412308135	2.69378333241784	0	2.47066230303199	1.53064508557911	2.63095497803445	1.38305175273657	1.06184055307649	0.348243057828199	1.91734190665956	3.07160684422029	1.37363339686171	1.18675996340639	2.73173331981569	0.53513006828714	2.31936994089265	2.93679450411729	1.13946594245419	0.397578866110453	1.87434447339723	2.12207989010228	0.649752254271012	3.20581153683932	1.42847179903645	2.65978052127629	2.01891271126925	2.3807762593536	0.57554429324095	2.96084398669068	1.26134732177742	0.580813052328957	2.12292376686804	1.13509248813899	2.40125813048799	2.82687125128276	1.37722878851542	0.930938152741458	2.69166305127293	0.357002850460524	1.3093387155338	2.87977189053037	1.21905947135561	1.15270968590702	2.20107547543811	0.691329977941306	2.21355633922405	0.82431195984629	2.84864522747155	2.58662938022665	1.64598166204699	2.51450565169889	0.650055651242267	0.729100071710379	2.15537296515543	2.34461550633542	0.666974756206726	1.15404992425297	1.33518616106844	2.7059142219967	1.62900562907335	0.972660746604854	2.85745697029154	0.568331311608301	2.26539032804018
"AqFl2-12"	2.25912760749483	1.65743251405517	2.73968655425782	1.87983809547522	1.17614840196149	2.81626636800148	3.98245215363311	2.96474264104704	2.16812195470706	2.38399744688365	2.47066230303199	0	3.69876060929783	4.12932855406346	2.56817832416685	3.43624886553036	2.39173351232534	1.27849240803726	2.35119735971295	1.70562749521513	3.33009724993328	4.1118215053314	2.3385685834197	2.35994848646613	3.33121865168915	2.13326301770543	2.75859300216486	1.19062512903418	0.945782086378676	2.70429999648254	2.41279948942655	1.53070792078702	3.45835539763748	4.14833124080716	2.27422240005242	2.09976883642826	3.86991158717412	3.3694597811346	2.91408936298644	1.04836172784544	1.35026853876162	0.818636748832324	2.53915737089477	1.74115452132968	3.11933838987313	3.24707860142134	2.2751025040915	1.53726273025769	2.3345037239727	1.36505871701794	1.32572176663063	0.340798250916808	2.52358272881772	2.11716022893067	2.63831278785228	2.72758454174581	2.84663908811419	2.2934162177501	0.182469513604968	1.82455189886732	2.68489524906052	2.64717406619212	0.202585223127107	1.84372340987048	3.46100508055205	3.32921235851207	3.61887130743438	3.79851362284729	2.24248370250969	2.81255685769652	2.93304563762981	1.70764304348171
"AqFl2-13"	3.60774767750933	2.32592936895973	1.1898250084025	2.82423062849054	3.00596966020274	1.66116900678569	3.40988774180813	1.05030017176576	1.87183720475441	3.17454395052884	1.53064508557911	3.69876060929783	0	1.69972292649505	1.4511800357321	0.831409692082182	1.72200322169868	2.76771948518975	3.6179439622519	2.37703464523038	0.766620138888047	2.03218727517063	1.62113805942094	2.58728197972523	3.33630416007833	2.26164493033715	1.16003411837612	3.29579653301636	3.09761602118919	1.33263835443844	3.6913134068791	2.5445205836489	2.4183289438432	0.555309329774821	2.75121314663972	1.63277499260829	2.2088232391759	0.524693432525989	1.26497651350857	3.00519770786512	2.3923185309438	3.35149545166107	3.24041595330504	2.31760950787088	0.902276815316913	2.87483931695164	1.52845886353854	2.2877611371147	3.25412598756957	2.33442765841225	2.50788477577335	3.37843218641848	1.61249655915205	2.53590110948829	1.33642612796823	3.36012996580638	2.92832071951863	2.43905870584021	3.70384968675707	2.02296857167062	1.06452037384726	2.10295432938793	3.57846299158389	2.03046715451889	0.959739929418353	0.418489989166827	2.28605666176858	0.544828904698808	2.00593166131532	3.34238004910079	1.00341220865453	2.95614006689106
"AqFl2-14"	3.02062952161199	2.78404525508236	2.53356591731989	3.4896902640263	3.71293595436929	3.0830940647845	2.70645945652025	2.17699381049313	2.30711591741033	2.54857916799906	2.63095497803445	4.12932855406346	1.69972292649505	0	2.33644589064905	2.44366271254229	2.92958804664038	3.33639628644249	2.98519065010916	2.5996293792433	1.57103618562809	0.522149440998605	2.83289358894	3.25658554129597	2.56653789528712	2.64535559730429	2.42316199434291	3.80589400375573	3.63733270015627	2.71106859398343	3.0258951327783	2.82372017786033	1.21750766530461	1.40618475331093	3.47245220314212	2.54059573925011	1.12337000700884	1.51136128077789	2.6967241997224	3.4123514665888	3.07387819274297	3.5451516469945	2.52280625679372	2.51432666370549	1.79070690271668	1.96685961578192	2.44784144531723	3.08032255388385	2.64844951681072	2.94336505636189	3.25746579957216	3.8325244329494	2.95014880178323	3.00033135743042	1.90169123152344	2.6575693447375	2.16564959606934	2.38266619797323	4.14711014603916	2.85619215132662	1.93726589717874	1.71043493071488	3.97878902098057	2.80094127617765	1.9003952761754	1.68374759105528	0.962440327337453	1.39524013054662	2.42916973625572	2.61347851291006	2.35325770321158	3.65920812548542
"AqFl2-15"	2.92970060747262	1.7573835912594	1.04546394298828	1.37694285614527	1.67803316001246	1.59703855647141	3.79134456413066	1.45474458794556	1.59652347369793	2.63956017195919	1.38305175273657	2.56817832416685	1.4511800357321	2.33644589064905	0	1.50653355507477	1.40609295327848	1.42160814019321	2.96099781381729	1.79726962709673	1.58227956363057	2.62057327861821	1.07525689616961	1.16970351484178	3.38056212862749	2.04442419859996	1.2024907750498	2.59433351244917	1.78532217615394	1.05372006415238	2.97271080552775	1.91237997629428	2.48907704967812	1.90195998881264	1.32696218467149	0.969102563918116	2.1700259609202	1.40324548487169	1.35983250819906	1.70408372672037	1.4939975384531	2.1717931341188	2.73433524244069	1.72115716252777	1.50189818616108	2.90617215961794	1.16856214071853	1.0915436997532	2.49480074274584	1.34386048027195	1.65431045550509	2.22891943023819	1.14434993879122	1.11606450772248	1.40095681001441	3.05050177901863	2.73614579613495	2.23922917993159	2.52162318631755	1.40498951163863	1.03761740489183	1.46809274622267	2.49707083384698	1.47585590006869	1.86605925132269	1.05604958920643	2.41500963820102	1.79376859785436	1.8416762917062	3.07908473340105	1.23167841723642	1.52565492684301
"AqFl2-16"	3.8019948968559	2.11884410927909	0.705323289815786	2.72178884278814	2.75127545309732	0.917561896186724	3.60719810800814	0.760556281601597	1.7636911528632	3.41027000311758	1.06184055307649	3.43624886553036	0.831409692082182	2.44366271254229	1.50653355507477	0	1.14428186943624	2.62060836602926	3.83206307688266	2.29802980127233	1.03689911322329	2.69195021838243	1.13355182559318	2.58543821825133	3.55949148392056	2.07145510781271	0.704707649031486	2.93525866924258	2.90660169438803	0.794017840454869	3.93492649599609	2.40607750941358	2.94465103588195	1.32263866294456	2.68801403528099	1.36750379455817	2.91358194886941	0.963668701690201	0.583107610614332	2.89464829467994	2.10093668163087	3.27057038358935	3.5114578979344	2.27042950646277	0.959990641085156	3.21057791023842	1.23773961590784	2.03871911981633	3.53384589162136	2.1195980860438	2.14672562789758	3.13905098547133	1.04320398610718	2.59849125690728	1.34726224679418	3.57453832851589	3.21009600177796	2.45342655370914	3.4511978987707	1.66626007650621	1.05955533942053	2.51029482548486	3.32771717562266	1.70030781891947	0.959517702615169	0.906772670093447	2.88244986908399	1.13325566459864	1.8519035721233	3.56625408200111	0.534662324585621	2.79365660571875
"AqFl2-17"	3.20763510871032	1.25094584418955	0.579298546259108	2.13928102106031	1.87655674160633	0.475399843204959	3.44395306495289	0.884621168229665	1.17043288169251	2.91378631346619	0.348243057828199	2.39173351232534	1.72200322169868	2.92958804664038	1.40609295327848	1.14428186943624	0	1.83436540565496	3.26187896092959	1.55053202270075	1.49191635058235	3.05530449618556	0.357904473495034	2.22689051383311	3.23426315492783	1.36805416350511	0.571158935147006	1.8601457821697	2.02321358916189	0.556975297723342	3.38606788772896	1.56691779572051	2.96392872500719	2.24315009957052	2.25804986638732	0.651779943305983	3.19469845869412	1.53090707606995	0.568936161516368	2.07340902038158	1.10528867230154	2.3999263400728	3.0538037891327	1.56063652655891	1.2460754850222	2.9999467464148	0.582112222836405	1.20752276363255	3.05765739691548	1.21558064858722	1.07821350139927	2.12920950347831	0.460566567060141	2.17733122807057	1.15449303214019	3.10123859106901	2.86599789939284	1.91016642935446	2.42471202600073	0.672585586361239	1.00071581873991	2.35309249531999	2.28777848983515	0.747041237536027	1.44917520430528	1.52147781062731	3.00512687515746	1.8974931789784	1.24081730461825	3.11793368245482	0.727803177477771	2.12176065664476
"AqFl2-18"	2.39949510886722	1.53501316079449	1.93754082364989	0.698826720117858	0.42923031261663	2.20925492618042	4.02823024394878	2.31913268637922	1.81523111627473	2.34491657926392	1.91734190665956	1.27849240803726	2.76771948518975	3.33639628644249	1.42160814019321	2.62060836602926	1.83436540565496	0	2.46443016808933	1.56623819688351	2.61291591116254	3.46390180185998	1.60381145439555	1.10969732881164	3.41070817602472	2.06202029325462	2.04201562453059	1.84601602645985	0.374562463189774	1.88808946716882	2.4585592236646	1.53310025403466	2.95924463288868	3.22425878668184	1.06834879464147	1.38368657501097	2.96719020498858	2.55227990329599	2.19717405501893	0.37468066587449	1.01853502298166	0.963741389126599	2.4763967051524	1.5288213101847	2.44458286454778	3.08834567212744	1.66215501955138	0.628605147126244	2.11300215812702	0.851408508387457	1.14314405571903	0.960026682526654	1.75784044287156	0.882041110204099	2.05854969044973	2.83588065918952	2.74326545522037	2.2389917436011	1.18154969146944	1.41094817482223	1.92485225407586	1.84084715644185	1.27418798414659	1.48556528097567	2.83390259110549	2.36641269864744	3.0115415504185	2.98889966392311	2.01653521361439	2.90572574503366	2.18010648694357	0.628602922942782
"AqFl2-19"	0.0963047834314106	2.10740355968751	3.33198415493115	2.9772492557764	2.79094492556631	3.7165426065172	2.62856135304697	3.17692708863849	2.2209762798887	0.484744668797568	3.07160684422029	2.35119735971295	3.6179439622519	2.98519065010916	2.96099781381729	3.83206307688266	3.26187896092959	2.46443016808933	0	1.75151824647016	3.0984811368554	2.76230328869351	3.1996323709002	3.15675576831665	1.72878111902275	2.24574274262769	3.23391811874469	2.44452909444554	2.4582548058132	3.43412830409261	0.284760055811828	1.80552420380553	1.84918634900512	3.79202478773391	3.25202979281863	2.70475358381416	2.66841177290623	3.16722031054613	3.56268934199629	2.18718175548682	2.39735014076318	1.76465460805702	0.482643037688921	1.71595568121683	3.03255317286103	1.55372385084994	2.75344257342787	2.64794166517978	0.669971347485084	2.26847909269266	2.55447249738008	2.25575008796642	3.44788097798017	2.68626299562873	2.54272873898933	0.888228102362106	1.13049571060398	1.73743164868919	2.4042034113644	2.63887452747369	2.77344843883965	1.80098842294009	2.21027843370561	2.55789424882535	3.35838325216498	3.29018329354601	2.09312921224583	3.46076386665534	2.29397682145298	0.984329576661914	3.34667342380893	3.00977195181076
"AqFl2-20"	1.69316805464056	0.375038574730897	1.74411600895443	2.1757197019394	1.80998825865541	2.01152664769563	2.49772806463009	1.62071858902082	0.592741962156938	1.43037254617875	1.37363339686171	1.70562749521513	2.37703464523038	2.5996293792433	1.79726962709673	2.29802980127233	1.55053202270075	1.56623819688351	1.75151824647016	0	1.81495055356304	2.51977387839332	1.56742687537041	2.3781610631988	1.9722767136758	0.655589598177584	1.6235570512173	1.23246390721575	1.64806570938577	1.8366560267363	1.91598290279516	0.224816967672557	1.99730922208916	2.72491069756825	2.44682949795415	1.10860856135479	2.67357520940743	1.9240655613772	1.91924884017472	1.50856276794851	0.86226152946187	1.4439165566813	1.58808748026959	0.112707831815536	1.63581365927676	1.7837822757194	1.1013936743777	1.32628009589406	1.70520274046484	0.838327260628488	0.998046241964711	1.4776213747167	1.82161343404503	2.03381294245562	1.09978996451513	1.62269217197388	1.50440927650702	0.6861888400644	1.78779829713835	0.930921993811429	1.33378248293857	1.57295719709897	1.52132781913253	0.827569358515306	1.96369288709289	2.06397300405481	2.17183918803449	2.30209452600744	0.68209333309506	1.66102090449211	1.77065125902775	2.16725878508711
