""	"AqFl2-01"	"AqFl2-02"	"AqFl2-03"	"AqFl2-04"	"AqFl2-05"	"AqFl2-06"	"AqFl2-07"	"AqFl2-08"	"AqFl2-09"	"AqFl2-10"	"AqFl2-11"	"AqFl2-12"	"AqFl2-13"	"AqFl2-14"	"AqFl2-15"	"AqFl2-16"	"AqFl2-17"	"AqFl2-18"	"AqFl2-19"	"AqFl2-20"	"AqFl2-21"	"AqFl2-22"	"AqFl2-23"	"AqFl2-24"	"AqFl2-25"	"AqFl2-26"	"AqFl2-27"	"AqFl2-28"	"AqFl2-29"	"AqFl2-30"	"AqFl2-31"	"AqFl2-32"	"AqFl2-33"	"AqFl2-34"	"AqFl2-35"	"AqFl2-36"	"AqFl2-37"	"AqFl2-38"	"AqFl2-39"	"AqFl2-40"	"AqFl2-42"	"AqFl2-43"	"AqFl2-44"	"AqFl2-45"	"AqFl2-46"	"AqFl2-47"	"AqFl2-48"	"AqFl2-49"	"AqFl2-50"	"AqFl2-51"	"AqFl2-52"	"AqFl2-53"	"AqFl2-54"	"AqFl2-55"	"AqFl2-56"	"AqFl2-57"	"AqFl2-58"	"AqFl2-59"	"AqFl2-61"	"AqFl2-62"	"AqFl2-63"	"AqFl2-64"	"AqFl2-65"	"AqFl2-66"	"AqFl2-67"	"AqFl2-68"	"AqFl2-69"	"AqFl2-70"	"AqFl2-71"	"AqFl2-72"
"AqFl2-21"	0.924137931034483	0.830508474576271	1	0.989130434782609	0.974193548387097	0.975609756097561	0.926056338028169	1	0.833333333333333	0.924731182795699	0.948717948717949	0.96	0.731707317073171	0.826771653543307	0.887096774193548	0.833333333333333	0.883720930232558	0.954198473282443	0.92948717948718	0.820224719101124	0	0.847682119205298	0.894736842105263	0.933962264150943	0.927631578947368	0.76	0.979166666666667	0.978102189781022	0.987261146496815	0.945945945945946	0.93	0.82258064516129	0.939759036144578	0.80952380952381	0.941176470588235	0.91304347826087	0.899543378995434	0.738095238095238	0.974358974358974	0.963768115942029	0.925373134328358	0.930379746835443	0.805555555555556	0.853658536585366	0.931952662721893	0.904761904761905	0.955128205128205	0.927083333333333	0.833333333333333	0.926829268292683	0.975409836065574	0.974358974358974	0.94	0.857142857142857	0.93558282208589	0.934640522875817	0.846153846153846	0.991935483870968	0.739130434782609	0.900862068965517	0.965753424657534	0.953488372093023	0.878787878787879	0.84375	0.909407665505226	0.758064516129032	0.848484848484849	0.93046357615894	0.951219512195122	0.934579439252336
"AqFl2-22"	0.730538922155689	0.889570552147239	1	0.975	0.957692307692308	0.993464052287582	0.708978328173375	0.993243243243243	0.896969696969697	0.716510903426791	0.986754966887417	0.956896551724138	0.899328859060403	0.681818181818182	0.965714285714286	0.980132450331126	0.967741935483871	0.944915254237288	0.722063037249284	0.774011299435028	0.847682119205298	0	0.973333333333333	0.958333333333333	0.715542521994135	0.87741935483871	0.987421383647799	0.95	0.949612403100775	0.986577181208054	0.718934911242604	0.84375	0.721763085399449	0.823899371069182	0.958762886597938	0.961538461538462	0.697416974169742	0.9	0.986666666666667	0.941908713692946	0.849122807017544	0.725212464589235	0.807228915662651	0.94	0.725067385444744	0.967320261437909	0.929961089494163	0.754437869822485	0.890243902439024	0.973684210526316	0.960526315789474	0.993377483443709	0.924603174603175	0.936708860759494	0.742465753424657	0.730434782608696	0.918238993710692	0.960526315789474	0.888888888888889	0.684587813620072	0.952191235059761	0.980519480519481	0.979452054794521	0.972413793103448	0.67601246105919	0.833333333333333	0.778378378378378	0.705357142857143	0.980263157894737	0.94392523364486
"AqFl2-23"	0.975438596491228	0.833333333333333	0.769230769230769	0.91044776119403	0.938931297709924	0.625	0.996478873239437	0.785714285714286	0.75	0.981818181818182	0.5	0.932038834951456	0.769230769230769	0.959677419354839	0.804878048780488	0.533333333333333	0.6	0.955357142857143	0.980519480519481	0.896103896103896	0.894736842105263	0.973333333333333	0	0.905882352941176	0.993421052631579	0.864864864864865	0.739130434782609	0.96551724137931	0.946969696969697	0.538461538461538	0.983108108108108	0.822222222222222	0.978461538461538	0.877551020408163	0.888888888888889	0.695652173913043	0.957547169811321	0.68	0.571428571428571	0.939655172413793	0.957446808510638	0.977491961414791	0.842105263157895	0.826086956521739	0.985119047619048	0.7	0.963768115942029	0.975177304964539	0.780487804878049	0.736842105263158	0.939393939393939	0.571428571428571	0.922480620155039	0.8	0.984472049689441	0.983388704318937	0.787878787878788	0.95	0.733333333333333	0.969298245614035	0.943548387096774	0.529411764705882	0.866666666666667	0.785714285714286	0.975524475524476	0.882352941176471	0.919540229885057	0.993355481727575	0.722222222222222	0.919540229885057
"AqFl2-24"	0.935483870967742	0.918918918918919	0.976470588235294	0.829268292682927	0.8	0.955056179775281	0.977011494252874	0.988505747126437	0.929203539823009	0.949101796407186	0.942528735632184	0.809210526315789	0.927083333333333	0.924731182795699	0.83495145631068	0.918604651162791	0.9	0.810126582278481	0.962264150943396	0.931506849315068	0.933962264150943	0.958333333333333	0.905882352941176	0	0.964285714285714	0.94392523364486	0.947368421052632	0.820987654320988	0.793103448275862	0.941176470588235	0.94017094017094	0.931034482758621	0.958656330749354	0.967213114754098	0.773913043478261	0.902173913043478	0.934306569343066	0.927835051546392	0.941860465116279	0.809815950920245	0.828947368421053	0.948648648648649	0.895161290322581	0.979166666666667	0.95959595959596	0.910112359550562	0.811111111111111	0.938053097345133	0.87962962962963	0.920454545454545	0.818791946308725	0.954022988505747	0.8	0.940594059405941	0.958115183246073	0.961432506887052	0.922330097087379	0.769230769230769	0.931372549019608	0.933797909407665	0.804733727810651	0.896551724137931	0.952380952380952	0.926829268292683	0.916666666666667	0.942148760330578	0.935483870967742	0.961111111111111	0.955555555555556	0.786764705882353
"AqFl2-25"	0.601941747572815	0.936102236421725	1	0.965217391304348	0.960687960687961	0.99672131147541	0.588089330024814	0.996666666666667	0.946372239747634	0.607407407407407	0.996710526315789	0.963157894736842	0.967320261437909	0.748484848484849	0.981651376146789	1	0.993548387096774	0.958441558441558	0.625287356321839	0.83596214511041	0.927631578947368	0.715542521994135	0.993421052631579	0.964285714285714	0	0.920529801324503	0.98705501618123	0.950649350649351	0.955555555555556	0.996688741721854	0.59375	0.912903225806452	0.577367205542725	0.888524590163934	0.976878612716763	0.987096774193548	0.656914893617021	0.957236842105263	0.990033222591362	0.942857142857143	0.881118881118881	0.619266055045872	0.881789137380192	0.963333333333333	0.563218390804598	0.993506493506494	0.937810945273632	0.648584905660377	0.943037974683544	0.996742671009772	0.96816976127321	0.996699669966997	0.934508816120907	0.947368421052632	0.620767494356659	0.595238095238095	0.958199356913183	0.965425531914894	0.957928802588997	0.634210526315789	0.944020356234097	0.990196078431373	1	1	0.592682926829268	0.914012738853503	0.833333333333333	0.56479217603912	0.99344262295082	0.961538461538462
"AqFl2-26"	0.905263157894737	0.767857142857143	0.971428571428571	0.943181818181818	0.953947368421053	0.894736842105263	0.92226148409894	0.942857142857143	0.75	0.91304347826087	0.891891891891892	0.934426229508197	0.761904761904762	0.8359375	0.904761904761905	0.95	0.883720930232558	0.954198473282443	0.92258064516129	0.734939759036145	0.76	0.87741935483871	0.864864864864865	0.94392523364486	0.920529801324503	0	0.886363636363636	0.939393939393939	0.967532467532468	0.916666666666667	0.915540540540541	0.719298245614035	0.920245398773006	0.770491803278688	0.928571428571429	0.863636363636364	0.889400921658986	0.767441860465116	0.888888888888889	0.916666666666667	0.92	0.916666666666667	0.716417910447761	0.794871794871795	0.922388059701493	0.930232558139535	0.961783439490446	0.91578947368421	0.870967741935484	0.9	0.949579831932773	0.918918918918919	0.918367346938776	0.697674418604651	0.919003115264797	0.916943521594684	0.846153846153846	0.966942148760331	0.765957446808511	0.900862068965517	0.936619718309859	0.875	1	0.972222222222222	0.916955017301038	0.815384615384615	0.760869565217391	0.923333333333333	0.925	0.944444444444444
"AqFl2-27"	0.976027397260274	0.88	0.85	0.933333333333333	0.926470588235294	0.681818181818182	0.993103448275862	0.8	0.836734693877551	0.97864768683274	0.727272727272727	0.926605504587156	0.852941176470588	0.961832061068702	0.923076923076923	0.791666666666667	0.75	0.957983193277311	0.977707006369427	0.917647058823529	0.979166666666667	0.987421383647799	0.739130434782609	0.947368421052632	0.98705501618123	0.886363636363636	0	0.984	0.964539007092199	0.7	0.976744186046512	0.909090909090909	0.97583081570997	0.872727272727273	0.945205479452055	0.766666666666667	0.958904109589041	0.888888888888889	0.714285714285714	0.951612903225806	0.95360824742268	0.981191222570533	0.893939393939394	0.866666666666667	0.982456140350877	0.862068965517241	0.986486486486487	0.972222222222222	0.86	0.807692307692308	0.943396226415094	0.772727272727273	0.942028985507246	0.837837837837838	0.978593272171254	0.977124183006536	0.880952380952381	0.972477064220184	0.902439024390244	0.974576271186441	0.946564885496183	0.814814814814815	1	0.956521739130435	0.979591836734694	0.933333333333333	0.925531914893617	0.983606557377049	0.8	0.958762886597938
"AqFl2-28"	0.943089430894309	0.934782608695652	0.991150442477876	0.8125	0.803030303030303	0.983050847457627	0.956403269754768	0.991228070175439	0.942857142857143	0.932203389830508	0.982905982905983	0.837988826815642	0.968253968253968	0.944186046511628	0.886363636363636	0.983050847457627	0.967213114754098	0.778409090909091	0.935400516795866	0.942196531791908	0.978102189781022	0.95	0.96551724137931	0.820987654320988	0.950649350649351	0.939393939393939	0.984	0	0.796954314720812	0.982608695652174	0.936	0.944055944055944	0.935643564356436	0.973154362416107	0.857142857142857	0.967741935483871	0.947194719471947	0.96031746031746	0.973913043478261	0.805405405405405	0.795081967213115	0.925064599483204	0.935064935064935	0.975409836065574	0.947242206235012	0.949152542372881	0.776649746192893	0.936813186813187	0.935251798561151	0.983333333333333	0.812865497076023	0.964912280701754	0.772020725388601	0.94488188976378	0.945409429280397	0.947916666666667	0.977777777777778	0.791666666666667	0.961832061068702	0.952830188679245	0.788359788359788	0.948717948717949	1	0.991228070175439	0.922865013774105	0.973509933774834	0.950819672131147	0.941952506596306	0.974576271186441	0.836363636363636
"AqFl2-29"	0.917989417989418	0.949367088607595	0.968992248062015	0.805031446540881	0.738916256157635	0.97037037037037	0.961240310077519	0.977099236641221	0.943037974683544	0.935656836461126	0.962406015037594	0.817708333333333	0.950704225352113	0.939655172413793	0.855172413793103	0.962686567164179	0.949275362318841	0.78125	0.946210268948655	0.947916666666667	0.987261146496815	0.949612403100775	0.946969696969697	0.793103448275862	0.955555555555556	0.967532467532468	0.964539007092199	0.796954314720812	0	0.961832061068702	0.930946291560102	0.957055214723926	0.928400954653938	0.976190476190476	0.74496644295302	0.927007299270073	0.920127795527157	0.943661971830986	0.962121212121212	0.781725888324873	0.767716535433071	0.933823529411765	0.936046511627907	0.971428571428571	0.942263279445728	0.932835820895522	0.767772511848341	0.923076923076923	0.915584415584416	0.970802919708029	0.793478260869565	0.962121212121212	0.780952380952381	0.952054794520548	0.942857142857143	0.945137157107232	0.946308724832215	0.745762711864407	0.945578231292517	0.933333333333333	0.741116751269036	0.940298507462687	0.992481203007519	0.984848484848485	0.923884514435696	0.958083832335329	0.934343434343434	0.942065491183879	0.955223880597015	0.801136363636364
"AqFl2-30"	0.985964912280702	0.904761904761905	0.555555555555556	0.923076923076923	0.961832061068702	0.642857142857143	1	0.727272727272727	0.853658536585366	0.992727272727273	0.5	0.961165048543689	0.791666666666667	0.975609756097561	0.878048780487805	0.642857142857143	0.684210526315789	0.982142857142857	0.99025974025974	0.948717948717949	0.945945945945946	0.986577181208054	0.538461538461538	0.941176470588235	0.996688741721854	0.916666666666667	0.7	0.982608695652174	0.961832061068702	0	0.993243243243243	0.91304347826087	0.984567901234568	0.916666666666667	0.936507936507937	0.714285714285714	0.976525821596244	0.8	0.583333333333333	0.956521739130435	0.973404255319149	0.987138263665595	0.913793103448276	0.8	0.991044776119403	0.789473684210526	0.985507246376812	0.985815602836879	0.853658536585366	0.764705882352941	0.96969696969697	0.583333333333333	0.953846153846154	0.821428571428571	0.993788819875776	0.993355481727575	0.84375	0.96969696969697	0.870967741935484	0.986899563318777	0.967741935483871	0.705882352941177	0.923076923076923	0.833333333333333	0.989547038327526	0.92	0.941860465116279	0.996655518394649	0.571428571428571	0.954022988505747
"AqFl2-31"	0.5470737913486	0.913907284768212	1	0.939759036144578	0.919896640826873	0.993311036789298	0.617647058823529	0.996610169491525	0.921311475409836	0.612903225806452	0.993288590604027	0.937158469945355	0.963333333333333	0.708860759493671	0.952076677316294	0.993311036789298	0.986798679867987	0.92972972972973	0.62093023255814	0.833333333333333	0.93	0.718934911242604	0.983108108108108	0.94017094017094	0.59375	0.915540540540541	0.976744186046512	0.936	0.930946291560102	0.993243243243243	0	0.878378378378378	0.595402298850575	0.886666666666667	0.958208955223881	0.97682119205298	0.663101604278075	0.953020134228188	0.989864864864865	0.910569105691057	0.841463414634146	0.601873536299766	0.865131578947368	0.959183673469388	0.619153674832962	0.990066225165563	0.923469387755102	0.634615384615385	0.921311475409836	0.986622073578595	0.927374301675978	0.986440677966102	0.9	0.935810810810811	0.632054176072235	0.600478468899522	0.950657894736842	0.933333333333333	0.946843853820598	0.621983914209115	0.906666666666667	0.979865771812081	1	1	0.598039215686274	0.905537459283388	0.80448717948718	0.600961538461538	0.993333333333333	0.921965317919075
"AqFl2-32"	0.886206896551724	0.709677419354839	0.978260869565217	0.927835051546392	0.944099378881988	0.918367346938776	0.910344827586207	0.956521739130435	0.693548387096774	0.885304659498208	0.893617021276596	0.931818181818182	0.833333333333333	0.814814814814815	0.904109589041096	0.918367346938776	0.865384615384615	0.942857142857143	0.883495145631068	0.765957446808511	0.82258064516129	0.84375	0.822222222222222	0.931034482758621	0.912903225806452	0.719298245614035	0.909090909090909	0.944055944055944	0.957055214723926	0.91304347826087	0.878378378378378	0	0.906626506024096	0.753623188405797	0.913978494623656	0.87037037037037	0.849315068493151	0.792452830188679	0.914893617021277	0.907801418439716	0.898058252427185	0.881410256410256	0.671232876712329	0.862745098039216	0.902654867256637	0.903846153846154	0.945454545454545	0.885017421602787	0.808823529411765	0.877551020408163	0.9375	0.914893617021277	0.903225806451613	0.824561403508772	0.895061728395062	0.891447368421053	0.796610169491525	0.945736434108527	0.810344827586207	0.863247863247863	0.927152317880795	0.833333333333333	0.978723404255319	0.956521739130435	0.88659793814433	0.842105263157895	0.75	0.901315789473684	0.92	0.922413793103448
"AqFl2-33"	0.6	0.934718100890208	0.990712074303406	0.953551912568306	0.92326139088729	0.984709480122324	0.60981308411215	0.987616099071207	0.931750741839763	0.621495327102804	0.984662576687117	0.95	0.954128440366973	0.745714285714286	0.959420289855072	0.984709480122324	0.981927710843373	0.950859950859951	0.591422121896163	0.841642228739003	0.939759036144578	0.721763085399449	0.978461538461538	0.958656330749354	0.577367205542725	0.920245398773006	0.97583081570997	0.935643564356436	0.928400954653938	0.984567901234568	0.595402298850575	0.906626506024096	0	0.890577507598784	0.964577656675749	0.972809667673716	0.659090909090909	0.947852760736196	0.978328173374613	0.9175	0.855203619909502	0.61978021978022	0.880952380952381	0.956656346749226	0.575492341356674	0.984894259818731	0.929078014184397	0.635535307517084	0.928571428571429	0.984802431610942	0.952020202020202	0.981481481481482	0.910194174757282	0.935384615384615	0.621212121212121	0.621923937360179	0.948948948948949	0.952020202020202	0.945454545454545	0.686746987951807	0.911111111111111	0.978658536585366	1	0.996932515337423	0.610599078341014	0.914201183431953	0.825581395348837	0.590804597701149	0.984756097560976	0.936842105263158
"AqFl2-34"	0.883161512027491	0.776119402985075	0.934782608695652	0.96078431372549	0.957575757575758	0.877551020408163	0.888111888111888	0.91304347826087	0.761194029850746	0.890070921985816	0.897959183673469	0.948529411764706	0.839285714285714	0.8	0.962025316455696	0.92156862745098	0.890909090909091	0.979591836734694	0.891373801916933	0.770833333333333	0.80952380952381	0.823899371069182	0.877551020408163	0.967213114754098	0.888524590163934	0.770491803278688	0.872727272727273	0.973154362416107	0.976190476190476	0.916666666666667	0.886666666666667	0.753623188405797	0.890577507598784	0	0.97	0.854545454545454	0.860986547085202	0.730769230769231	0.895833333333333	0.924137931034483	0.90952380952381	0.882165605095541	0.7625	0.775510204081633	0.9	0.964912280701754	0.982658959537572	0.878048780487805	0.814285714285714	0.924528301886792	0.977777777777778	0.918367346938776	0.904458598726115	0.810344827586207	0.885448916408669	0.899350649350649	0.859375	0.992700729927007	0.816666666666667	0.859574468085106	0.941935483870968	0.925925925925926	1	0.979591836734694	0.879725085910653	0.767123287671233	0.766990291262136	0.891089108910891	0.923076923076923	0.959016393442623
"AqFl2-35"	0.930817610062893	0.897727272727273	0.984126984126984	0.813725490196078	0.801282051282051	0.955223880597015	0.981651376146789	0.984375	0.923076923076923	0.955414012738854	0.938461538461538	0.838235294117647	0.933333333333333	0.940119760479042	0.845238095238095	0.90625	0.914285714285714	0.786764705882353	0.956772334293948	0.91869918699187	0.941176470588235	0.958762886597938	0.888888888888889	0.773913043478261	0.976878612716763	0.928571428571429	0.945205479452055	0.857142857142857	0.74496644295302	0.936507936507937	0.958208955223881	0.913978494623656	0.964577656675749	0.97	0	0.869565217391304	0.932539682539683	0.905405405405405	0.9375	0.787234042553192	0.843601895734597	0.951289398280802	0.903846153846154	0.958333333333333	0.965425531914894	0.861538461538462	0.842424242424242	0.940251572327044	0.873563218390805	0.909090909090909	0.795275590551181	0.9375	0.801282051282051	0.923076923076923	0.961218836565097	0.958823529411765	0.91358024691358	0.8046875	0.911392405063291	0.93609022556391	0.822368421052632	0.893939393939394	0.934426229508197	0.934426229508197	0.937694704049844	0.95	0.924242424242424	0.958456973293769	0.955882352941177	0.786324786324786
"AqFl2-36"	0.969072164948454	0.882352941176471	0.857142857142857	0.89041095890411	0.927007299270073	0.75	0.986159169550173	0.863636363636364	0.816326530612245	0.97508896797153	0.681818181818182	0.917431192660551	0.787878787878788	0.946153846153846	0.86	0.75	0.714285714285714	0.940677966101695	0.974522292993631	0.879518072289157	0.91304347826087	0.961538461538462	0.695652173913043	0.902173913043478	0.987096774193548	0.863636363636364	0.766666666666667	0.967741935483871	0.927007299270073	0.714285714285714	0.97682119205298	0.87037037037037	0.972809667673716	0.854545454545454	0.869565217391304	0	0.94954128440367	0.757575757575758	0.727272727272727	0.917355371900826	0.94300518134715	0.971608832807571	0.84375	0.833333333333333	0.97953216374269	0.785714285714286	0.951388888888889	0.965156794425087	0.765957446808511	0.72	0.923809523809524	0.727272727272727	0.911111111111111	0.777777777777778	0.978658536585366	0.977198697068404	0.8	0.933962264150943	0.85	0.961538461538462	0.930769230769231	0.730769230769231	0.91304347826087	0.863636363636364	0.969178082191781	0.898305084745763	0.891304347826087	0.980327868852459	0.807692307692308	0.914893617021277
"AqFl2-37"	0.636111111111111	0.882882882882883	0.985849056603774	0.929133858267717	0.926984126984127	0.981566820276498	0.64804469273743	0.981132075471698	0.898230088495575	0.646892655367232	0.976744186046512	0.93448275862069	0.915492957746479	0.698412698412698	0.935622317596567	0.962441314553991	0.958715596330275	0.932432432432432	0.660574412532637	0.791489361702128	0.899543378995434	0.697416974169742	0.957547169811321	0.934306569343066	0.656914893617021	0.889400921658986	0.958904109589041	0.947194719471947	0.920127795527157	0.976525821596244	0.663101604278075	0.849315068493151	0.659090909090909	0.860986547085202	0.932539682539683	0.94954128440367	0	0.900473933649289	0.976635514018692	0.912162162162162	0.834808259587021	0.667525773195876	0.806306306306306	0.948837209302326	0.669950738916256	0.958333333333333	0.934579439252336	0.651933701657459	0.878378378378378	0.977064220183486	0.940766550522648	0.976635514018692	0.902597402597403	0.922018348623853	0.678391959798995	0.631436314363144	0.928251121076233	0.929577464788732	0.902777777777778	0.656346749226006	0.928571428571429	0.967741935483871	0.981132075471698	0.976303317535545	0.614084507042253	0.857142857142857	0.774058577405858	0.661333333333333	0.972222222222222	0.922794117647059
"AqFl2-38"	0.944250871080139	0.8	0.875	0.936708860759494	0.958333333333333	0.862068965517241	0.957746478873239	0.88	0.729166666666667	0.945652173913043	0.814814814814815	0.956896551724138	0.696969696969697	0.861788617886179	0.846153846153846	0.730769230769231	0.741935483870968	0.942148760330578	0.951612903225806	0.784810126582278	0.738095238095238	0.9	0.68	0.927835051546392	0.957236842105263	0.767441860465116	0.888888888888889	0.96031746031746	0.943661971830986	0.8	0.953020134228188	0.792452830188679	0.947852760736196	0.730769230769231	0.905405405405405	0.757575757575758	0.900473933649289	0	0.851851851851852	0.936507936507937	0.93298969072165	0.94888178913738	0.796875	0.733333333333333	0.955489614243323	0.766666666666667	0.952380952380952	0.932384341637011	0.729166666666667	0.870967741935484	0.973451327433628	0.851851851851852	0.91304347826087	0.825	0.953560371517028	0.946843853820598	0.785714285714286	0.964285714285714	0.6	0.925764192139738	0.955882352941177	0.838709677419355	0.833333333333333	0.782608695652174	0.933333333333333	0.716981132075472	0.846153846153846	0.953333333333333	0.827586206896552	0.928571428571429
"AqFl2-39"	0.986013986013986	0.906976744186046	0.727272727272727	0.924242424242424	0.946153846153846	0.571428571428571	0.99288256227758	0.75	0.857142857142857	0.992753623188406	0.538461538461538	0.941176470588235	0.846153846153846	0.984	0.906976744186046	0.75	0.7	0.982300884955752	0.990291262135922	0.949367088607595	0.974358974358974	0.986666666666667	0.571428571428571	0.941860465116279	0.990033222591362	0.888888888888889	0.714285714285714	0.973913043478261	0.962121212121212	0.583333333333333	0.989864864864865	0.914893617021277	0.978328173374613	0.895833333333333	0.9375	0.727272727272727	0.976635514018692	0.851851851851852	0	0.947826086956522	0.968085106382979	0.987179487179487	0.915254237288136	0.80952380952381	0.985029940119761	0.8	0.985611510791367	0.985865724381625	0.883720930232558	0.777777777777778	0.95959595959596	0.615384615384615	0.946153846153846	0.785714285714286	0.990683229813665	0.990033222591362	0.848484848484849	0.97	0.909090909090909	0.98695652173913	0.951219512195122	0.647058823529412	1	0.928571428571429	0.986062717770035	0.942307692307692	0.942528735632184	0.993311036789298	0.764705882352941	0.966292134831461
"AqFl2-40"	0.914364640883978	0.905109489051095	0.973684210526316	0.765957446808511	0.793969849246231	0.948717948717949	0.945355191256831	0.973913043478261	0.921428571428571	0.917613636363636	0.957264957264957	0.773255813953488	0.944444444444444	0.925233644859813	0.854961832061069	0.957627118644068	0.951219512195122	0.795580110497238	0.907894736842105	0.931034482758621	0.963768115942029	0.941908713692946	0.939655172413793	0.809815950920245	0.942857142857143	0.916666666666667	0.951612903225806	0.805405405405405	0.781725888324873	0.956521739130435	0.910569105691057	0.907801418439716	0.9175	0.924137931034483	0.787234042553192	0.917355371900826	0.912162162162162	0.936507936507937	0.947826086956522	0	0.787755102040816	0.911688311688312	0.908496732026144	0.942148760330578	0.940047961630695	0.932773109243697	0.773869346733668	0.916666666666667	0.905797101449275	0.966942148760331	0.795321637426901	0.947826086956522	0.756476683937824	0.9296875	0.937965260545906	0.920424403183024	0.947761194029851	0.788235294117647	0.930769230769231	0.923076923076923	0.765957446808511	0.923076923076923	1	0.991452991452991	0.914600550964187	0.95364238410596	0.922651933701657	0.936842105263158	0.966666666666667	0.78125
"AqFl2-42"	0.832080200501253	0.91219512195122	0.98936170212766	0.845794392523365	0.762845849802372	0.973821989528796	0.872235872235872	0.984042553191489	0.912621359223301	0.853535353535353	0.973684210526316	0.796610169491525	0.938144329896907	0.856603773584906	0.901477832512315	0.968421052631579	0.958762886597938	0.807377049180328	0.829736211031175	0.859030837004405	0.925373134328358	0.849122807017544	0.957446808510638	0.828947368421053	0.881118881118881	0.92	0.95360824742268	0.795081967213115	0.767716535433071	0.973404255319149	0.841463414634146	0.898058252427185	0.855203619909502	0.90952380952381	0.843601895734597	0.94300518134715	0.834808259587021	0.93298969072165	0.968085106382979	0.787755102040816	0	0.845070422535211	0.873239436619718	0.953125	0.863134657836645	0.947368421052632	0.780769230769231	0.845386533665835	0.896551724137931	0.96875	0.842323651452282	0.968085106382979	0.748	0.934010152284264	0.856164383561644	0.843373493975904	0.935323383084577	0.776315789473684	0.918367346938776	0.844632768361582	0.75	0.947089947089947	0.989417989417989	0.984042553191489	0.841191066997519	0.920560747663551	0.887966804979253	0.861575178997613	0.973958333333333	0.854700854700855
"AqFl2-43"	0.613207547169811	0.911671924290221	0.996784565916399	0.933526011560694	0.933823529411765	0.990476190476191	0.626477541371158	0.993569131832797	0.928792569659443	0.631828978622328	0.987220447284345	0.934383202099738	0.955414012738854	0.746312684365782	0.944954128440367	0.987261146496815	0.981132075471698	0.9328165374677	0.604118993135011	0.827692307692308	0.930379746835443	0.725212464589235	0.977491961414791	0.948648648648649	0.619266055045872	0.916666666666667	0.981191222570533	0.925064599483204	0.933823529411765	0.987138263665595	0.601873536299766	0.881410256410256	0.61978021978022	0.882165605095541	0.951289398280802	0.971608832807571	0.667525773195876	0.94888178913738	0.987179487179487	0.911688311688312	0.845070422535211	0	0.861635220125786	0.968051118210863	0.558823529411765	0.974522292993631	0.924019607843137	0.63953488372093	0.915360501567398	0.984126984126984	0.941952506596306	0.983922829581994	0.89873417721519	0.935897435897436	0.648590021691974	0.590163934426229	0.95	0.939153439153439	0.93968253968254	0.638461538461538	0.913486005089059	0.97444089456869	0.996794871794872	0.993569131832797	0.623831775700935	0.913846153846154	0.821752265861027	0.590588235294118	0.987301587301587	0.931506849315068
"AqFl2-44"	0.849315068493151	0.708333333333333	0.96551724137931	0.916666666666667	0.929824561403509	0.918032786885246	0.877133105802048	0.948275862068966	0.72972972972973	0.851063829787234	0.898305084745763	0.915492957746479	0.8125	0.79020979020979	0.879518072289157	0.918032786885246	0.857142857142857	0.926666666666667	0.856230031948882	0.71	0.805555555555556	0.807228915662651	0.842105263157895	0.895161290322581	0.881789137380192	0.716417910447761	0.893939393939394	0.935064935064935	0.936046511627907	0.913793103448276	0.865131578947368	0.671232876712329	0.880952380952381	0.7625	0.903846153846154	0.84375	0.806306306306306	0.796875	0.915254237288136	0.908496732026144	0.873239436619718	0.861635220125786	0	0.873015873015873	0.877551020408163	0.90625	0.949438202247191	0.85958904109589	0.794871794871795	0.903225806451613	0.912408759124088	0.915254237288136	0.884146341463415	0.823529411764706	0.875757575757576	0.867313915857605	0.849315068493151	0.935714285714286	0.757575757575758	0.827731092436975	0.919753086419753	0.868852459016393	0.983333333333333	0.948275862068966	0.853741496598639	0.783132530120482	0.722222222222222	0.86970684039088	0.919354838709677	0.913385826771654
"AqFl2-45"	0.957894736842105	0.826086956521739	0.833333333333333	0.945945945945946	0.964028776978417	0.826086956521739	0.964285714285714	0.842105263157895	0.804347826086957	0.967391304347826	0.818181818181818	0.954545454545455	0.724137931034483	0.919354838709677	0.941176470588235	0.826086956521739	0.862068965517241	0.983333333333333	0.967637540453074	0.875	0.853658536585366	0.94	0.826086956521739	0.979166666666667	0.963333333333333	0.794871794871795	0.866666666666667	0.975409836065574	0.971428571428571	0.8	0.959183673469388	0.862745098039216	0.956656346749226	0.775510204081633	0.958333333333333	0.833333333333333	0.948837209302326	0.733333333333333	0.80952380952381	0.942148760330578	0.953125	0.968051118210863	0.873015873015873	0	0.964071856287425	0.931034482758621	0.972222222222222	0.964788732394366	0.854166666666667	0.925925925925926	0.990825688073395	0.80952380952381	0.933333333333333	0.757575757575758	0.9625	0.970198675496689	0.846153846153846	0.990825688073395	0.805555555555556	0.951965065502183	0.953846153846154	0.888888888888889	1	0.952380952380952	0.961672473867596	0.830188679245283	0.875	0.966442953020134	0.833333333333333	0.96875
